Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
165,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.9137825012207
170,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.928539657592772
175,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.14151802062988
180,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.617094421386717
185,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.341675186157225
190,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.51378479003906
195,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.191887283325194
200,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.142334365844725
205,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.842096710205077
210,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.880371475219725
215,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.33058395385742
220,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.244745635986327
225,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.633654022216795
230,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.50847282409668
235,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.32587089538574
240,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.44002571105957
245,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.07581558227539
250,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.75674476623535
255,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.526590728759764
260,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.13419189453125
265,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.090462112426756
270,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.976887130737303
275,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.81663360595703
280,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.00786247253418
285,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.108547592163085
290,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.93201103210449
295,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.19216194152832
300,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.08634223937988
305,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.96873321533203
310,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.672357940673827
315,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.77652015686035
320,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.564648056030272
325,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.874735260009764
330,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.279323959350585
335,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.419359588623045
340,centralized,cdp,1,2.0,12.69855765739809,0,10,,21.39077224731445
345,centralized,cdp,1,2.0,12.69855765739809,0,10,,21.723492050170897
350,centralized,cdp,1,2.0,12.69855765739809,0,10,,21.66568603515625
355,centralized,cdp,1,2.0,12.69855765739809,0,10,,21.203316116333006
360,centralized,cdp,1,2.0,12.69855765739809,0,10,,21.46841468811035
365,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.002457046508788
370,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.596224212646483
375,centralized,cdp,1,2.0,12.69855765739809,0,10,,22.645079040527342
380,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.61306228637695
385,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.40874900817871
390,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.825603866577147
395,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.855236434936522
400,centralized,cdp,1,2.0,12.69855765739809,0,10,,24.047737503051756
405,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.356806182861327
410,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.623237991333006
415,centralized,cdp,1,2.0,12.69855765739809,0,10,,23.966032409667967
420,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.03389205932617
425,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.107557678222655
430,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.627279663085936
435,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.96895065307617
440,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.97391548156738
445,centralized,cdp,1,2.0,12.69855765739809,0,10,,28.460226440429686
450,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.445530319213866
455,centralized,cdp,1,2.0,12.69855765739809,0,10,,27.115703964233397
460,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.17461051940918
465,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.09626235961914
470,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.042541885375975
475,centralized,cdp,1,2.0,12.69855765739809,0,10,,25.627212905883788
480,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.65845718383789
485,centralized,cdp,1,2.0,12.69855765739809,0,10,,27.641811752319335
490,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.11230888366699
495,centralized,cdp,1,2.0,12.69855765739809,0,10,,26.579962158203124
500,centralized,cdp,1,2.0,12.69855765739809,0,10,,27.412937545776366
