Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,-1.0
0,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,0.3974968241365566
5,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,4.859210293338289
10,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.070899654481094
15,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,4.959035134059711
20,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.4056336137251435
25,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.138232874839846
30,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,4.6562674784731195
35,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.00210839836266
40,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.617364526607606
45,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.940045660422699
50,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.877566681655061
55,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.500046144496097
60,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.322804776373939
65,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.217739478059814
70,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.450948876984567
75,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.286564765408051
80,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.870512638390093
85,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.577101065522487
90,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.709141732373421
95,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.280453769777272
100,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.584843814527816
105,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.06419502893403
110,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.6565276801295
115,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.62165205269916
120,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.479856169733477
125,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.116933755671692
130,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.8460674856938075
135,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.8002083211945115
140,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.18070733182674
145,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.721738250772604
150,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.423773181397059
155,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.983331053599957
160,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.259669999988368
165,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.976059736485622
170,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.485182117665895
175,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.5224469987009615
180,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.974996529919615
185,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.088128074535447
190,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.741497850253751
195,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.787796510460112
200,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.576165217771841
205,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.44812361189343
210,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.988258292451175
215,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.9748134961691965
220,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,5.860406624804011
225,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.048019645374889
230,centralized,ldp,0.5,0.05,1.7958472461669102,0,10,6.027830978357825
