Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.01,1,25.39711531479618,0,10,-1.0
0,centralized,ldp,0.01,1,25.39711531479618,0,10,0.35987337035723344
5,centralized,ldp,0.01,1,25.39711531479618,0,10,0.7909932270938625
10,centralized,ldp,0.01,1,25.39711531479618,0,10,0.7734271432346961
15,centralized,ldp,0.01,1,25.39711531479618,0,10,0.7483608687950664
20,centralized,ldp,0.01,1,25.39711531479618,0,10,0.7240515893835496
25,centralized,ldp,0.01,1,25.39711531479618,0,10,0.7830272949474014
30,centralized,ldp,0.01,1,25.39711531479618,0,10,0.8304789374134166
35,centralized,ldp,0.01,1,25.39711531479618,0,10,0.8027020957303118
40,centralized,ldp,0.01,1,25.39711531479618,0,10,0.879697496655771
45,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0092058526116472
50,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0104401699618468
55,centralized,ldp,0.01,1,25.39711531479618,0,10,1.1046817932693962
60,centralized,ldp,0.01,1,25.39711531479618,0,10,1.1179684091812048
65,centralized,ldp,0.01,1,25.39711531479618,0,10,1.1271289636801871
70,centralized,ldp,0.01,1,25.39711531479618,0,10,1.1941238812285437
75,centralized,ldp,0.01,1,25.39711531479618,0,10,1.1360716958128911
80,centralized,ldp,0.01,1,25.39711531479618,0,10,1.2090617541744502
85,centralized,ldp,0.01,1,25.39711531479618,0,10,1.1218316308664074
90,centralized,ldp,0.01,1,25.39711531479618,0,10,1.08356615789652
95,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0451922798006175
100,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0679586944398687
105,centralized,ldp,0.01,1,25.39711531479618,0,10,0.9819011520781019
110,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0685463329033684
115,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0629921944758607
120,centralized,ldp,0.01,1,25.39711531479618,0,10,1.1090382537102723
125,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0892808454595295
130,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0234805311730995
135,centralized,ldp,0.01,1,25.39711531479618,0,10,1.0034443037563792
140,centralized,ldp,0.01,1,25.39711531479618,0,10,0.9378448779595475
145,centralized,ldp,0.01,1,25.39711531479618,0,10,0.914022248693051
150,centralized,ldp,0.01,1,25.39711531479618,0,10,0.9627227953211833
155,centralized,ldp,0.01,1,25.39711531479618,0,10,0.9386042192543177
160,centralized,ldp,0.01,1,25.39711531479618,0,10,0.9251490352495001
165,centralized,ldp,0.01,1,25.39711531479618,0,10,0.9217707451702649
