Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.1,1,50.79423062959236,0,10,-1.0
0,centralized,ldp,0.1,1,50.79423062959236,0,10,0.3800445275303753
5,centralized,ldp,0.1,1,50.79423062959236,0,10,42.34437162739643
10,centralized,ldp,0.1,1,50.79423062959236,0,10,40.872909945811216
15,centralized,ldp,0.1,1,50.79423062959236,0,10,38.327025914129
20,centralized,ldp,0.1,1,50.79423062959236,0,10,38.04068506455293
25,centralized,ldp,0.1,1,50.79423062959236,0,10,35.06809741547848
30,centralized,ldp,0.1,1,50.79423062959236,0,10,37.29063725606762
35,centralized,ldp,0.1,1,50.79423062959236,0,10,34.868144596119826
40,centralized,ldp,0.1,1,50.79423062959236,0,10,39.811051514449
45,centralized,ldp,0.1,1,50.79423062959236,0,10,40.45138779718566
50,centralized,ldp,0.1,1,50.79423062959236,0,10,39.780511422447994
55,centralized,ldp,0.1,1,50.79423062959236,0,10,36.38000819742675
60,centralized,ldp,0.1,1,50.79423062959236,0,10,38.43077957963289
65,centralized,ldp,0.1,1,50.79423062959236,0,10,38.13953675213938
70,centralized,ldp,0.1,1,50.79423062959236,0,10,36.41834619585361
75,centralized,ldp,0.1,1,50.79423062959236,0,10,33.560924552959065
80,centralized,ldp,0.1,1,50.79423062959236,0,10,29.9701640887302
85,centralized,ldp,0.1,1,50.79423062959236,0,10,32.1444772429112
90,centralized,ldp,0.1,1,50.79423062959236,0,10,31.737074708247178
95,centralized,ldp,0.1,1,50.79423062959236,0,10,32.73479628384514
100,centralized,ldp,0.1,1,50.79423062959236,0,10,31.17713400730051
105,centralized,ldp,0.1,1,50.79423062959236,0,10,30.40702677537151
110,centralized,ldp,0.1,1,50.79423062959236,0,10,30.242718141077766
115,centralized,ldp,0.1,1,50.79423062959236,0,10,30.269061588918795
120,centralized,ldp,0.1,1,50.79423062959236,0,10,33.34992650949727
125,centralized,ldp,0.1,1,50.79423062959236,0,10,35.435125547430324
130,centralized,ldp,0.1,1,50.79423062959236,0,10,37.16228734349603
135,centralized,ldp,0.1,1,50.79423062959236,0,10,37.70294139529154
140,centralized,ldp,0.1,1,50.79423062959236,0,10,32.99626624061101
145,centralized,ldp,0.1,1,50.79423062959236,0,10,37.07246544492186
150,centralized,ldp,0.1,1,50.79423062959236,0,10,37.86910238604764
155,centralized,ldp,0.1,1,50.79423062959236,0,10,35.30190075803656
160,centralized,ldp,0.1,1,50.79423062959236,0,10,35.26493954701692
165,centralized,ldp,0.1,1,50.79423062959236,0,10,33.526965752124354
170,centralized,ldp,0.1,1,50.79423062959236,0,10,33.42804402380579
175,centralized,ldp,0.1,1,50.79423062959236,0,10,32.02605574202283
180,centralized,ldp,0.1,1,50.79423062959236,0,10,30.45046870548574
185,centralized,ldp,0.1,1,50.79423062959236,0,10,30.307346208496437
190,centralized,ldp,0.1,1,50.79423062959236,0,10,29.92012926268869
195,centralized,ldp,0.1,1,50.79423062959236,0,10,31.989111351578018
200,centralized,ldp,0.1,1,50.79423062959236,0,10,32.12893173014266
205,centralized,ldp,0.1,1,50.79423062959236,0,10,32.91687006819025
210,centralized,ldp,0.1,1,50.79423062959236,0,10,31.91641507890897
215,centralized,ldp,0.1,1,50.79423062959236,0,10,31.928521215765038
220,centralized,ldp,0.1,1,50.79423062959236,0,10,32.339337991591904
225,centralized,ldp,0.1,1,50.79423062959236,0,10,34.14202316096625
230,centralized,ldp,0.1,1,50.79423062959236,0,10,35.68970972875941
235,centralized,ldp,0.1,1,50.79423062959236,0,10,36.53137520866299
240,centralized,ldp,0.1,1,50.79423062959236,0,10,36.32796729350028
245,centralized,ldp,0.1,1,50.79423062959236,0,10,39.36576369351984
250,centralized,ldp,0.1,1,50.79423062959236,0,10,36.81901040576325
255,centralized,ldp,0.1,1,50.79423062959236,0,10,35.64652990288755
260,centralized,ldp,0.1,1,50.79423062959236,0,10,37.60352541000845
265,centralized,ldp,0.1,1,50.79423062959236,0,10,36.9669234433878
270,centralized,ldp,0.1,1,50.79423062959236,0,10,40.5057549616682
275,centralized,ldp,0.1,1,50.79423062959236,0,10,42.03850964703602
280,centralized,ldp,0.1,1,50.79423062959236,0,10,44.80621544311133
285,centralized,ldp,0.1,1,50.79423062959236,0,10,45.73405770534219
290,centralized,ldp,0.1,1,50.79423062959236,0,10,43.287956537083154
295,centralized,ldp,0.1,1,50.79423062959236,0,10,41.373824303290036
300,centralized,ldp,0.1,1,50.79423062959236,0,10,38.59761197185515
305,centralized,ldp,0.1,1,50.79423062959236,0,10,39.570201433080534
310,centralized,ldp,0.1,1,50.79423062959236,0,10,40.95806437011516
315,centralized,ldp,0.1,1,50.79423062959236,0,10,38.11554118936058
320,centralized,ldp,0.1,1,50.79423062959236,0,10,37.876973188971625
325,centralized,ldp,0.1,1,50.79423062959236,0,10,40.01985082788602
330,centralized,ldp,0.1,1,50.79423062959236,0,10,39.721082048200266
335,centralized,ldp,0.1,1,50.79423062959236,0,10,37.79959795745316
340,centralized,ldp,0.1,1,50.79423062959236,0,10,39.88808879203781
345,centralized,ldp,0.1,1,50.79423062959236,0,10,36.17416785418608
350,centralized,ldp,0.1,1,50.79423062959236,0,10,37.43689279599111
355,centralized,ldp,0.1,1,50.79423062959236,0,10,36.08493169687212
360,centralized,ldp,0.1,1,50.79423062959236,0,10,37.725286270951564
365,centralized,ldp,0.1,1,50.79423062959236,0,10,36.18344122000475
370,centralized,ldp,0.1,1,50.79423062959236,0,10,33.154171482384044
375,centralized,ldp,0.1,1,50.79423062959236,0,10,31.796948536332998
380,centralized,ldp,0.1,1,50.79423062959236,0,10,30.73926089022033
385,centralized,ldp,0.1,1,50.79423062959236,0,10,29.318272053460024
390,centralized,ldp,0.1,1,50.79423062959236,0,10,26.575180451613907
395,centralized,ldp,0.1,1,50.79423062959236,0,10,25.30905604951676
400,centralized,ldp,0.1,1,50.79423062959236,0,10,26.398895006851365
405,centralized,ldp,0.1,1,50.79423062959236,0,10,26.33308114121057
410,centralized,ldp,0.1,1,50.79423062959236,0,10,25.998710973002872
415,centralized,ldp,0.1,1,50.79423062959236,0,10,26.34243601558879
420,centralized,ldp,0.1,1,50.79423062959236,0,10,27.529975977911736
425,centralized,ldp,0.1,1,50.79423062959236,0,10,28.365583688222458
430,centralized,ldp,0.1,1,50.79423062959236,0,10,29.86521190743595
435,centralized,ldp,0.1,1,50.79423062959236,0,10,32.443309137956824
440,centralized,ldp,0.1,1,50.79423062959236,0,10,32.9647144275882
445,centralized,ldp,0.1,1,50.79423062959236,0,10,33.65224442941255
450,centralized,ldp,0.1,1,50.79423062959236,0,10,32.316528799524015
455,centralized,ldp,0.1,1,50.79423062959236,0,10,32.90184252673016
460,centralized,ldp,0.1,1,50.79423062959236,0,10,35.05629371968173
465,centralized,ldp,0.1,1,50.79423062959236,0,10,34.721775874689186
470,centralized,ldp,0.1,1,50.79423062959236,0,10,35.561903028776875
475,centralized,ldp,0.1,1,50.79423062959236,0,10,35.10995956237986
480,centralized,ldp,0.1,1,50.79423062959236,0,10,32.08891322903071
485,centralized,ldp,0.1,1,50.79423062959236,0,10,32.985335056383505
490,centralized,ldp,0.1,1,50.79423062959236,0,10,32.940115294718225
495,centralized,ldp,0.1,1,50.79423062959236,0,10,32.4154553267943
500,centralized,ldp,0.1,1,50.79423062959236,0,10,32.065998103065354
505,centralized,ldp,0.1,1,50.79423062959236,0,10,31.26095010704788
510,centralized,ldp,0.1,1,50.79423062959236,0,10,32.131688568804314
515,centralized,ldp,0.1,1,50.79423062959236,0,10,33.60564585516265
520,centralized,ldp,0.1,1,50.79423062959236,0,10,33.44298581163162
525,centralized,ldp,0.1,1,50.79423062959236,0,10,35.38924984045912
530,centralized,ldp,0.1,1,50.79423062959236,0,10,36.420467211399924
535,centralized,ldp,0.1,1,50.79423062959236,0,10,37.451232130397976
540,centralized,ldp,0.1,1,50.79423062959236,0,10,35.18599458441316
545,centralized,ldp,0.1,1,50.79423062959236,0,10,37.74405081415929
550,centralized,ldp,0.1,1,50.79423062959236,0,10,37.58668739270673
555,centralized,ldp,0.1,1,50.79423062959236,0,10,37.65176955758626
560,centralized,ldp,0.1,1,50.79423062959236,0,10,37.752644936906854
565,centralized,ldp,0.1,1,50.79423062959236,0,10,37.16857488261222
570,centralized,ldp,0.1,1,50.79423062959236,0,10,38.3992496983075
575,centralized,ldp,0.1,1,50.79423062959236,0,10,38.72547033675811
580,centralized,ldp,0.1,1,50.79423062959236,0,10,39.00456558917575
585,centralized,ldp,0.1,1,50.79423062959236,0,10,35.82866525395118
590,centralized,ldp,0.1,1,50.79423062959236,0,10,36.8749702766093
595,centralized,ldp,0.1,1,50.79423062959236,0,10,36.93527200557335
600,centralized,ldp,0.1,1,50.79423062959236,0,10,37.69667626664929
605,centralized,ldp,0.1,1,50.79423062959236,0,10,37.28817333848244
610,centralized,ldp,0.1,1,50.79423062959236,0,10,36.6662740235017
615,centralized,ldp,0.1,1,50.79423062959236,0,10,37.653856163030774
620,centralized,ldp,0.1,1,50.79423062959236,0,10,37.36392822413404
625,centralized,ldp,0.1,1,50.79423062959236,0,10,35.69680508388495
630,centralized,ldp,0.1,1,50.79423062959236,0,10,37.42658126923654
635,centralized,ldp,0.1,1,50.79423062959236,0,10,36.38286805103147
640,centralized,ldp,0.1,1,50.79423062959236,0,10,35.119279224441826
645,centralized,ldp,0.1,1,50.79423062959236,0,10,36.8362894385259
650,centralized,ldp,0.1,1,50.79423062959236,0,10,38.56260241805189
655,centralized,ldp,0.1,1,50.79423062959236,0,10,37.886820503146716
660,centralized,ldp,0.1,1,50.79423062959236,0,10,37.914277167891974
665,centralized,ldp,0.1,1,50.79423062959236,0,10,37.38480077952266
670,centralized,ldp,0.1,1,50.79423062959236,0,10,38.44662404772603
675,centralized,ldp,0.1,1,50.79423062959236,0,10,38.10656208947024
680,centralized,ldp,0.1,1,50.79423062959236,0,10,37.03632074749665
685,centralized,ldp,0.1,1,50.79423062959236,0,10,34.968593071473244
690,centralized,ldp,0.1,1,50.79423062959236,0,10,34.466283057278545
695,centralized,ldp,0.1,1,50.79423062959236,0,10,35.70449774800549
700,centralized,ldp,0.1,1,50.79423062959236,0,10,34.04133865543235
705,centralized,ldp,0.1,1,50.79423062959236,0,10,34.33498966378706
710,centralized,ldp,0.1,1,50.79423062959236,0,10,34.09862323836147
715,centralized,ldp,0.1,1,50.79423062959236,0,10,32.61762861429453
720,centralized,ldp,0.1,1,50.79423062959236,0,10,32.27019525826413
725,centralized,ldp,0.1,1,50.79423062959236,0,10,33.45310108254932
730,centralized,ldp,0.1,1,50.79423062959236,0,10,33.89581864376011
735,centralized,ldp,0.1,1,50.79423062959236,0,10,33.496310825016565
740,centralized,ldp,0.1,1,50.79423062959236,0,10,32.90021953920896
745,centralized,ldp,0.1,1,50.79423062959236,0,10,31.799081770905616
750,centralized,ldp,0.1,1,50.79423062959236,0,10,34.263375875467965
755,centralized,ldp,0.1,1,50.79423062959236,0,10,33.79675262655697
760,centralized,ldp,0.1,1,50.79423062959236,0,10,34.01460822017493
765,centralized,ldp,0.1,1,50.79423062959236,0,10,33.04253329091133
770,centralized,ldp,0.1,1,50.79423062959236,0,10,32.54700442531162
775,centralized,ldp,0.1,1,50.79423062959236,0,10,33.69259217376413
780,centralized,ldp,0.1,1,50.79423062959236,0,10,32.221731082255616
785,centralized,ldp,0.1,1,50.79423062959236,0,10,33.30149178683204
790,centralized,ldp,0.1,1,50.79423062959236,0,10,32.597210670184126
795,centralized,ldp,0.1,1,50.79423062959236,0,10,34.20662021966781
800,centralized,ldp,0.1,1,50.79423062959236,0,10,34.114608232307766
805,centralized,ldp,0.1,1,50.79423062959236,0,10,35.00679450275771
810,centralized,ldp,0.1,1,50.79423062959236,0,10,35.10387284569647
815,centralized,ldp,0.1,1,50.79423062959236,0,10,33.43878192407793
820,centralized,ldp,0.1,1,50.79423062959236,0,10,33.18491757043893
825,centralized,ldp,0.1,1,50.79423062959236,0,10,33.54272569586917
830,centralized,ldp,0.1,1,50.79423062959236,0,10,34.57637536902544
835,centralized,ldp,0.1,1,50.79423062959236,0,10,34.1609051360777
840,centralized,ldp,0.1,1,50.79423062959236,0,10,35.81876716458484
845,centralized,ldp,0.1,1,50.79423062959236,0,10,35.865288389418915
850,centralized,ldp,0.1,1,50.79423062959236,0,10,36.16830072045373
855,centralized,ldp,0.1,1,50.79423062959236,0,10,35.47921858714312
860,centralized,ldp,0.1,1,50.79423062959236,0,10,35.14351149285924
865,centralized,ldp,0.1,1,50.79423062959236,0,10,35.736493186349534
870,centralized,ldp,0.1,1,50.79423062959236,0,10,34.32577893087533
