Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.5,0.05,1.269855765739809,0,10,-1.0
0,centralized,ldp,0.5,0.05,1.269855765739809,0,10,0.36479051106382765
5,centralized,ldp,0.5,0.05,1.269855765739809,0,10,14.282383371668447
10,centralized,ldp,0.5,0.05,1.269855765739809,0,10,14.69621708913108
15,centralized,ldp,0.5,0.05,1.269855765739809,0,10,12.515080187292853
20,centralized,ldp,0.5,0.05,1.269855765739809,0,10,11.430183163704879
25,centralized,ldp,0.5,0.05,1.269855765739809,0,10,17.680452282240992
30,centralized,ldp,0.5,0.05,1.269855765739809,0,10,18.89014160241953
35,centralized,ldp,0.5,0.05,1.269855765739809,0,10,18.40295336612576
40,centralized,ldp,0.5,0.05,1.269855765739809,0,10,15.55765608755138
45,centralized,ldp,0.5,0.05,1.269855765739809,0,10,14.83009812088744
50,centralized,ldp,0.5,0.05,1.269855765739809,0,10,17.041070687631578
55,centralized,ldp,0.5,0.05,1.269855765739809,0,10,16.64373307348323
60,centralized,ldp,0.5,0.05,1.269855765739809,0,10,15.36301307594017
65,centralized,ldp,0.5,0.05,1.269855765739809,0,10,13.896392037558169
70,centralized,ldp,0.5,0.05,1.269855765739809,0,10,12.218713438596483
75,centralized,ldp,0.5,0.05,1.269855765739809,0,10,10.728242422462852
80,centralized,ldp,0.5,0.05,1.269855765739809,0,10,13.161230616213386
85,centralized,ldp,0.5,0.05,1.269855765739809,0,10,14.88334154357114
90,centralized,ldp,0.5,0.05,1.269855765739809,0,10,15.671363746804042
95,centralized,ldp,0.5,0.05,1.269855765739809,0,10,17.038702578650025
100,centralized,ldp,0.5,0.05,1.269855765739809,0,10,17.77194763852916
105,centralized,ldp,0.5,0.05,1.269855765739809,0,10,19.398092413804193
110,centralized,ldp,0.5,0.05,1.269855765739809,0,10,20.854839037711873
115,centralized,ldp,0.5,0.05,1.269855765739809,0,10,21.557294161749844
120,centralized,ldp,0.5,0.05,1.269855765739809,0,10,20.073362203141688
125,centralized,ldp,0.5,0.05,1.269855765739809,0,10,20.899071496784558
130,centralized,ldp,0.5,0.05,1.269855765739809,0,10,18.854093558999356
135,centralized,ldp,0.5,0.05,1.269855765739809,0,10,17.473374522877513
140,centralized,ldp,0.5,0.05,1.269855765739809,0,10,23.402358842684574
145,centralized,ldp,0.5,0.05,1.269855765739809,0,10,22.43621303188437
150,centralized,ldp,0.5,0.05,1.269855765739809,0,10,23.146610599758706
155,centralized,ldp,0.5,0.05,1.269855765739809,0,10,25.88530060432784
160,centralized,ldp,0.5,0.05,1.269855765739809,0,10,22.303007722743143
165,centralized,ldp,0.5,0.05,1.269855765739809,0,10,25.57034352367843
170,centralized,ldp,0.5,0.05,1.269855765739809,0,10,24.367309091506314
175,centralized,ldp,0.5,0.05,1.269855765739809,0,10,32.18933542548806
180,centralized,ldp,0.5,0.05,1.269855765739809,0,10,35.31093646106524
185,centralized,ldp,0.5,0.05,1.269855765739809,0,10,38.10249230055958
190,centralized,ldp,0.5,0.05,1.269855765739809,0,10,40.86928302944259
195,centralized,ldp,0.5,0.05,1.269855765739809,0,10,38.755319615753294
200,centralized,ldp,0.5,0.05,1.269855765739809,0,10,40.53777153139845
205,centralized,ldp,0.5,0.05,1.269855765739809,0,10,42.583889734294154
210,centralized,ldp,0.5,0.05,1.269855765739809,0,10,41.19946970374972
215,centralized,ldp,0.5,0.05,1.269855765739809,0,10,42.00344239923406
220,centralized,ldp,0.5,0.05,1.269855765739809,0,10,43.065799833448764
225,centralized,ldp,0.5,0.05,1.269855765739809,0,10,47.042852498540086
230,centralized,ldp,0.5,0.05,1.269855765739809,0,10,47.13695590886118
