Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.1,1,25.39711531479618,0,10,-1.0
0,centralized,ldp,0.1,1,25.39711531479618,0,10,0.3985811951556021
5,centralized,ldp,0.1,1,25.39711531479618,0,10,51.6532244412372
10,centralized,ldp,0.1,1,25.39711531479618,0,10,52.74564780585866
15,centralized,ldp,0.1,1,25.39711531479618,0,10,50.349833517343534
20,centralized,ldp,0.1,1,25.39711531479618,0,10,47.95968096565931
25,centralized,ldp,0.1,1,25.39711531479618,0,10,50.205810082837694
30,centralized,ldp,0.1,1,25.39711531479618,0,10,46.34912228422021
35,centralized,ldp,0.1,1,25.39711531479618,0,10,44.45032321243205
40,centralized,ldp,0.1,1,25.39711531479618,0,10,47.88508522097594
45,centralized,ldp,0.1,1,25.39711531479618,0,10,47.91451989694548
50,centralized,ldp,0.1,1,25.39711531479618,0,10,47.275706662763945
55,centralized,ldp,0.1,1,25.39711531479618,0,10,44.86109447719489
60,centralized,ldp,0.1,1,25.39711531479618,0,10,45.03900134867896
65,centralized,ldp,0.1,1,25.39711531479618,0,10,43.798759831129935
70,centralized,ldp,0.1,1,25.39711531479618,0,10,41.407900340284165
75,centralized,ldp,0.1,1,25.39711531479618,0,10,40.6597962484584
80,centralized,ldp,0.1,1,25.39711531479618,0,10,39.1646732662648
85,centralized,ldp,0.1,1,25.39711531479618,0,10,40.22162157174189
90,centralized,ldp,0.1,1,25.39711531479618,0,10,39.57417642823008
95,centralized,ldp,0.1,1,25.39711531479618,0,10,38.858251154042826
100,centralized,ldp,0.1,1,25.39711531479618,0,10,38.16881347340942
105,centralized,ldp,0.1,1,25.39711531479618,0,10,37.64061977439906
110,centralized,ldp,0.1,1,25.39711531479618,0,10,35.49947818415185
115,centralized,ldp,0.1,1,25.39711531479618,0,10,36.41179181789035
120,centralized,ldp,0.1,1,25.39711531479618,0,10,37.30465654246878
125,centralized,ldp,0.1,1,25.39711531479618,0,10,36.628757397832416
130,centralized,ldp,0.1,1,25.39711531479618,0,10,36.38382649328054
135,centralized,ldp,0.1,1,25.39711531479618,0,10,36.74344448535553
140,centralized,ldp,0.1,1,25.39711531479618,0,10,36.377351632541256
145,centralized,ldp,0.1,1,25.39711531479618,0,10,36.86740589846608
150,centralized,ldp,0.1,1,25.39711531479618,0,10,36.80500967318149
155,centralized,ldp,0.1,1,25.39711531479618,0,10,37.65688794187374
160,centralized,ldp,0.1,1,25.39711531479618,0,10,38.868617847069444
165,centralized,ldp,0.1,1,25.39711531479618,0,10,40.67145826383601
170,centralized,ldp,0.1,1,25.39711531479618,0,10,41.87657470239349
175,centralized,ldp,0.1,1,25.39711531479618,0,10,41.76833605400409
180,centralized,ldp,0.1,1,25.39711531479618,0,10,40.834553503219574
185,centralized,ldp,0.1,1,25.39711531479618,0,10,38.29232213251751
190,centralized,ldp,0.1,1,25.39711531479618,0,10,39.9219947564289
195,centralized,ldp,0.1,1,25.39711531479618,0,10,39.5489797566826
200,centralized,ldp,0.1,1,25.39711531479618,0,10,39.13011040268355
205,centralized,ldp,0.1,1,25.39711531479618,0,10,39.58671214811138
210,centralized,ldp,0.1,1,25.39711531479618,0,10,39.144729131068196
215,centralized,ldp,0.1,1,25.39711531479618,0,10,38.80824215482466
220,centralized,ldp,0.1,1,25.39711531479618,0,10,39.2416827154651
225,centralized,ldp,0.1,1,25.39711531479618,0,10,39.150868104017114
230,centralized,ldp,0.1,1,25.39711531479618,0,10,39.921974298326084
235,centralized,ldp,0.1,1,25.39711531479618,0,10,39.72607895897346
240,centralized,ldp,0.1,1,25.39711531479618,0,10,40.1074258112754
245,centralized,ldp,0.1,1,25.39711531479618,0,10,38.915549761111144
250,centralized,ldp,0.1,1,25.39711531479618,0,10,40.28824830192069
255,centralized,ldp,0.1,1,25.39711531479618,0,10,41.148309950625396
260,centralized,ldp,0.1,1,25.39711531479618,0,10,40.14650278978258
265,centralized,ldp,0.1,1,25.39711531479618,0,10,39.87165106832237
270,centralized,ldp,0.1,1,25.39711531479618,0,10,40.62648433323159
275,centralized,ldp,0.1,1,25.39711531479618,0,10,41.81435203723954
280,centralized,ldp,0.1,1,25.39711531479618,0,10,41.283288986319
285,centralized,ldp,0.1,1,25.39711531479618,0,10,42.04643037432472
290,centralized,ldp,0.1,1,25.39711531479618,0,10,40.60243967620277
295,centralized,ldp,0.1,1,25.39711531479618,0,10,40.52924387453575
300,centralized,ldp,0.1,1,25.39711531479618,0,10,40.299116070269825
305,centralized,ldp,0.1,1,25.39711531479618,0,10,39.034407388485334
310,centralized,ldp,0.1,1,25.39711531479618,0,10,39.7341391515485
315,centralized,ldp,0.1,1,25.39711531479618,0,10,40.07159364958158
320,centralized,ldp,0.1,1,25.39711531479618,0,10,41.628818123331655
325,centralized,ldp,0.1,1,25.39711531479618,0,10,40.0369718376906
330,centralized,ldp,0.1,1,25.39711531479618,0,10,40.50622137504621
335,centralized,ldp,0.1,1,25.39711531479618,0,10,39.928914446951836
340,centralized,ldp,0.1,1,25.39711531479618,0,10,40.434478074828455
345,centralized,ldp,0.1,1,25.39711531479618,0,10,41.02469194797697
350,centralized,ldp,0.1,1,25.39711531479618,0,10,41.81015073718141
355,centralized,ldp,0.1,1,25.39711531479618,0,10,41.27599475700272
360,centralized,ldp,0.1,1,25.39711531479618,0,10,43.58346287491539
365,centralized,ldp,0.1,1,25.39711531479618,0,10,42.696127473655004
370,centralized,ldp,0.1,1,25.39711531479618,0,10,42.190778664912806
375,centralized,ldp,0.1,1,25.39711531479618,0,10,41.10714622516776
380,centralized,ldp,0.1,1,25.39711531479618,0,10,40.67810981493389
385,centralized,ldp,0.1,1,25.39711531479618,0,10,41.324186246976296
390,centralized,ldp,0.1,1,25.39711531479618,0,10,40.22791115635519
395,centralized,ldp,0.1,1,25.39711531479618,0,10,39.7216916927804
400,centralized,ldp,0.1,1,25.39711531479618,0,10,40.29152759831666
405,centralized,ldp,0.1,1,25.39711531479618,0,10,40.481359477403814
410,centralized,ldp,0.1,1,25.39711531479618,0,10,40.1988124722634
415,centralized,ldp,0.1,1,25.39711531479618,0,10,40.378832279191975
420,centralized,ldp,0.1,1,25.39711531479618,0,10,40.1722842072236
425,centralized,ldp,0.1,1,25.39711531479618,0,10,39.598998312344854
430,centralized,ldp,0.1,1,25.39711531479618,0,10,38.22408661576181
435,centralized,ldp,0.1,1,25.39711531479618,0,10,38.04035559792166
440,centralized,ldp,0.1,1,25.39711531479618,0,10,38.451522298345864
445,centralized,ldp,0.1,1,25.39711531479618,0,10,39.14902312545793
450,centralized,ldp,0.1,1,25.39711531479618,0,10,39.13202196192806
455,centralized,ldp,0.1,1,25.39711531479618,0,10,37.62375449261728
460,centralized,ldp,0.1,1,25.39711531479618,0,10,37.27821140397401
465,centralized,ldp,0.1,1,25.39711531479618,0,10,37.545339427535794
470,centralized,ldp,0.1,1,25.39711531479618,0,10,37.09428935138425
475,centralized,ldp,0.1,1,25.39711531479618,0,10,37.46165874991725
480,centralized,ldp,0.1,1,25.39711531479618,0,10,36.53573271981059
485,centralized,ldp,0.1,1,25.39711531479618,0,10,37.53896006148875
490,centralized,ldp,0.1,1,25.39711531479618,0,10,36.26702044086959
495,centralized,ldp,0.1,1,25.39711531479618,0,10,37.40336449824432
500,centralized,ldp,0.1,1,25.39711531479618,0,10,37.70610102065349
