Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.05,0.01,0.359169449233382,0,10,-1.0
0,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.35701912701686433
5,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3771767334512778
10,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.37694232111862247
15,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3724396349992386
20,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.37155836739260606
25,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3748330333758718
30,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3670978970882376
35,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3682654993929797
40,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.37079868887293077
45,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3744649550719902
50,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38069709449789446
55,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3708352316348571
60,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.37573533842376605
65,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3824372747143915
70,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3797676690956602
75,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3758027514585668
80,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3784785551200469
85,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3734325483064167
90,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3668755310991323
95,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.36737864137603615
100,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.37258351679092483
105,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.37094856088843087
110,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3789118149598999
115,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38405865815741524
120,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3839170095043376
125,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38539927690258013
130,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38560624448554526
135,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39060197945103037
140,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3938383733240922
145,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3970356518744663
150,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.4071287259795776
155,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.40465378897427895
160,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.40384960630598743
165,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.4116640163527625
170,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.4163513700650766
175,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.41159800699540994
180,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.4020848765077617
185,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.40252552778303063
190,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39474322807238804
195,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3909078822067047
200,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38667284205012
205,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38670704011450807
210,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38231452906784347
215,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3906439891588972
220,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39617313174766944
225,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3924194072815034
230,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39283847732587707
235,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39207388473486704
240,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3948413679861952
245,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3863940275364217
250,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39133830247390167
255,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3886945379016451
260,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3914941390655502
265,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3944060971544944
270,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3884234658086171
275,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3910104387817882
280,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38322935719349493
285,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38760321859931346
290,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3946711906124566
295,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.396539104169237
300,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39411755906746526
305,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.388211624779206
310,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38843790334857053
315,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.382017142699566
320,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38315615968131933
325,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3921685686116093
330,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.39240933333242756
335,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38774844768030414
340,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.388731999070669
345,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38304002975794127
350,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.38562184558456924
355,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3818923150250355
360,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3751324216388058
365,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.37312310456767606
370,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3682566147579339
375,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3655554236043246
380,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.36670386034578983
385,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3704360407559727
390,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.36938096891363825
395,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.36384585856242735
400,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3633442688201567
405,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3616768795314761
410,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.35930010826268366
415,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.358788916815851
420,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3585419360650506
425,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.36231661544950733
430,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.35942968186744895
435,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.35741584049836916
440,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.35237020405262676
445,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.35305201401341924
450,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3512478021849902
455,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3439758978912718
460,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.34277028017646016
465,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.3391508910243767
470,centralized,ldp,0.05,0.01,0.359169449233382,0,10,0.33555544416667693
