,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,ring,1.0013356465660632,11.788143577230102,25.317796896091263,0.943566282341098,3.774265129364392
1,ring,1.0591050107910283,8.236871779059943,25.85709145761514,0.943566282341098,3.774265129364392
2,ring,1.1168743750159935,7.065707675408083,25.89129024939417,0.943566282341098,3.774265129364392
3,ring,1.1746437392409588,6.461235879974864,25.682607119802896,0.943566282341098,3.774265129364392
4,ring,1.232413103465924,5.894543571756222,25.745338183354583,0.943566282341098,3.774265129364392
5,ring,1.290182467690889,5.5923076740396125,25.49822488940268,0.943566282341098,3.774265129364392
6,ring,1.3479518319158543,5.290071776323003,25.405359805013994,0.943566282341098,3.774265129364392
7,ring,1.4057211961408194,4.987835878606394,25.45645689722459,0.943566282341098,3.774265129364392
8,ring,1.4634905603657846,4.723379468104361,25.524782308828247,0.943566282341098,3.774265129364392
9,ring,1.5212599245907499,4.421143570387752,25.83323040702943,0.943566282341098,3.774265129364392
10,ring,1.5790292888157151,4.421143570387752,25.17932568666635,0.943566282341098,3.774265129364392
11,ring,1.6367986530406802,4.118907672671142,25.636277599555076,0.943566282341098,3.774265129364392
12,ring,1.6945680172656454,4.118907672671142,25.038839657028994,0.943566282341098,3.774265129364392
13,ring,1.7523373814906105,3.8166717749545325,25.62715166266554,0.943566282341098,3.774265129364392
14,ring,1.8101067457155757,3.8166717749545325,25.06784952964547,0.943566282341098,3.774265129364392
15,ring,1.867876109940541,3.5144358772379234,25.780444401807827,0.943566282341098,3.774265129364392
16,ring,1.9256454741655062,3.5144358772379234,25.246054305952548,0.943566282341098,3.774265129364392
17,ring,1.9834148383904713,3.2121999795213143,26.08363565781065,0.943566282341098,3.774265129364392
18,ring,2.0411842026154368,3.2121999795213143,25.563898965999797,0.943566282341098,3.774265129364392
19,ring,2.098953566840402,3.2121999795213143,25.06778024250947,0.943566282341098,3.774265129364392
20,ring,2.156722931065367,2.909964081804705,26.01867038965775,0.943566282341098,3.774265129364392
21,ring,2.214492295290332,2.909964081804705,25.526573841752874,0.943566282341098,3.774265129364392
22,ring,2.2722616595152973,2.909964081804705,25.054819302886575,0.943566282341098,3.774265129364392
23,ring,2.330031023740262,2.6077281840880957,26.114368969730094,0.943566282341098,3.774265129364392
24,ring,2.3878003879652274,2.6077281840880957,25.637598011201362,0.943566282341098,3.774265129364392
25,ring,2.4455697521901927,2.6077281840880957,25.178963932243782,0.943566282341098,3.774265129364392
26,ring,2.503339116415158,2.3432717735860624,26.12565699546279,0.943566282341098,3.774265129364392
27,ring,2.561108480640123,2.3432717735860624,25.659872493098934,0.943566282341098,3.774265129364392
28,ring,2.6188778448650885,2.3432717735860624,25.210599244611128,0.943566282341098,3.774265129364392
29,ring,2.6766472090900537,2.192153824727758,25.574339831128796,0.943566282341098,3.774265129364392
30,ring,2.734416573315019,2.0410358758694533,25.957453823525462,0.943566282341098,3.774265129364392
31,ring,2.7921859375399842,2.0410358758694533,25.503116353978626,0.943566282341098,3.774265129364392
32,ring,2.8499553017649495,2.0410358758694533,25.063772040317545,0.943566282341098,3.774265129364392
33,ring,2.9077246659899143,1.889917927011149,25.435408919316874,0.943566282341098,3.774265129364392
34,ring,2.96549403021488,1.7387999781528443,25.811499678585516,0.943566282341098,3.774265129364392
35,ring,3.0232633944398444,1.7387999781528443,25.35952690747284,0.943566282341098,3.774265129364392
36,ring,3.138802122889775,1.4365640804362352,26.055715393181266,0.943566282341098,3.774265129364392
37,ring,3.19657148711474,1.4365640804362352,25.586838846129954,0.943566282341098,3.774265129364392
38,ring,3.2543408513397054,1.4365640804362352,25.132989084981112,0.943566282341098,3.774265129364392
39,ring,3.3121102155646707,1.172107669934202,25.95150265295214,0.943566282341098,3.774265129364392
40,ring,3.369879579789636,1.172107669934202,25.474344268379447,0.943566282341098,3.774265129364392
41,ring,3.427648944014601,1.172107669934202,25.012829528704554,0.943566282341098,3.774265129364392
42,ring,3.4854183082395664,0.8698717722175926,25.781977655708417,0.943566282341098,3.774265129364392
43,ring,3.5431876724645317,0.8698717722175926,25.295928238855083,0.943566282341098,3.774265129364392
44,ring,3.600957036689497,0.5676358745009834,25.759258219033878,0.943566282341098,3.774265129364392
45,ring,3.658726400914462,0.5676358745009834,25.261194928393206,0.943566282341098,3.774265129364392
46,ring,3.7164957651394266,0.2653999767843742,25.33473914213176,0.943566282341098,3.774265129364392
47,ring,3.774265129364392,0.0009435662823410979,24.999997998752292,0.943566282341098,3.774265129364392
