,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,grid,0.19783028884005255,0.6206207144144144,5,0.18641700294543415,0.7456680117817366
1,grid,0.20924357473467098,0.6206207144144144,5,0.18641700294543415,0.7456680117817366
2,grid,0.2206568606292894,0.6206207144144144,5,0.18641700294543415,0.7456680117817366
3,grid,0.2320701465239078,0.6206207144144144,5,0.18641700294543415,0.7456680117817366
4,grid,0.2434834324185262,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
5,grid,0.25489671831314464,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
6,grid,0.2663100042077631,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
7,grid,0.2777232901023815,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
8,grid,0.2891365759969999,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
9,grid,0.3005498618916183,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
10,grid,0.3119631477862367,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
11,grid,0.3233764336808551,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
12,grid,0.33478971957547354,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
13,grid,0.346203005470092,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
14,grid,0.3576162913647104,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
15,grid,0.36902957725932883,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
16,grid,0.38044286315394726,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
17,grid,0.39185614904856564,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
18,grid,0.403269434943184,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
19,grid,0.41468272083780244,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
20,grid,0.4260960067324209,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
21,grid,0.4375092926270393,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
22,grid,0.44892257852165773,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
23,grid,0.46033586441627616,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
24,grid,0.4717491503108946,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
25,grid,0.483162436205513,0.3103104072072072,5,0.18641700294543415,0.7456680117817366
26,grid,0.5174022938893682,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
27,grid,0.5288155797839866,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
28,grid,0.5402288656786051,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
29,grid,0.5516421515732235,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
30,grid,0.5630554374678419,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
31,grid,0.5744687233624604,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
32,grid,0.5858820092570787,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
33,grid,0.5972952951516971,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
34,grid,0.6087085810463155,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
35,grid,0.620121866940934,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
36,grid,0.6315351528355524,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
37,grid,0.6429484387301708,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
38,grid,0.6543617246247893,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
39,grid,0.6657750105194077,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
40,grid,0.677188296414026,0.15015024864864865,5,0.18641700294543415,0.7456680117817366
41,grid,0.7000148682032629,0.07007016936936937,5,0.18641700294543415,0.7456680117817366
42,grid,0.7114281540978813,0.07007016936936937,5,0.18641700294543415,0.7456680117817366
43,grid,0.7228414399924997,0.07007016936936937,5,0.18641700294543415,0.7456680117817366
44,grid,0.7456680117817366,1e-07,5,0.18641700294543415,0.7456680117817366
