,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,Corr,1e-05,1.0,0.002055690988311894,15.0,-1.0,-1.0,10.0
1,ring,Corr,0.0005994842503189409,3.0,0.0021248145247576154,15.302377068952804,21.722642848554884,195.0,0.8486510365864859
2,ring,Corr,0.0005994842503189409,3.0,0.002082484198294966,15.117596070859591,25.064587902178715,172.0,0.7757018749982597
3,ring,Corr,0.0005994842503189409,3.0,0.0021167921840186737,15.267451250204154,28.406532955802543,149.0,0.7532878211872794
4,ring,Corr,0.0005994842503189409,3.0,0.002063587186527011,15.034708768153955,45.11625822392169,94.0,0.7301911099151559
5,ring,Corr,0.0005994842503189409,3.0,0.002115516671916816,15.261894225225115,63.49695601885274,59.0,0.6758784085671157
6,ring,Corr,0.0005994842503189409,3.5,0.0020826118104600366,15.118154968544387,19.49467947947233,313.0,0.575500770269428
7,ring,Corr,0.0005994842503189409,3.5,0.002094733143881665,15.171191091611202,23.3936153753668,251.0,0.4381809335032577
8,ring,Corr,0.0005994842503189409,3.5,0.002058713559253582,15.013291283100248,29.2420192192085,203.0,0.41817745057532224
9,ring,Corr,0.0005994842503189409,3.5,0.0021391458299412094,15.364662105790483,33.14095511510297,172.0,0.39540546890826206
10,ring,Corr,0.0005994842503189409,3.5,0.0021254273870960367,15.305043429555619,54.585102542522534,102.0,0.2800130611103888
11,ring,Corr,0.0005994842503189409,4.0,0.002077611537891819,15.096247050430252,28.963523798073183,266.0,0.2797499500610613
12,ring,Corr,0.0005994842503189409,4.0,0.0020703335691618957,15.064328741855125,44.559267381651054,172.0,0.17030675560497532
13,ring,Corr,0.0016681005372000592,1.5,0.002150082484777595,15.4121018737249,13.367780214495314,78.0,0.16068423046189603
14,ring,Corr,0.0016681005372000592,1.5,0.0021309630265504975,15.329115760941875,14.203266477901272,74.0,0.14457394337453164
15,ring,Corr,0.0016681005372000592,1.5,0.0021321997762170086,15.334491101513528,15.874239004713186,66.0,0.10697205385051606
