,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,Corr,1e-05,1.0,0.01320135465066633,50.0,-1.0,-1.0,10.0
1,ring,Corr,0.0005994842503189409,3.0,0.013298374600934122,50.256292879699274,5.2750789427228035,168.0,0.8622712249929414
2,ring,Corr,0.0005994842503189409,3.0,0.013275334000477267,50.19546432886143,5.934463810563154,126.0,0.8375270651404941
3,ring,Corr,0.0005994842503189409,3.0,0.01334864614544044,50.388933862550076,9.890773017605257,68.0,0.6773110873601549
4,ring,Corr,0.0005994842503189409,3.0,0.013206523179078193,50.01366369290073,19.781546035210514,33.0,0.672848898841109
5,ring,Corr,0.0005994842503189409,3.0,0.013458035206685499,50.67718461422175,31.65047365633682,14.0,0.6439507715695337
6,ring,Corr,0.0005994842503189409,3.5,0.01320845168575749,50.018761660723236,6.154258766509937,199.0,0.4594106242025408
7,ring,Corr,0.0005994842503189409,3.5,0.013328221006075293,50.335055350943165,9.231388149764905,100.0,0.3283983412672735
8,ring,Corr,0.0005994842503189409,3.5,0.013238179997010172,50.097327495206414,11.539235187206131,80.0,0.3160669938521774
9,ring,Corr,0.0005994842503189409,3.5,0.01338159048270205,50.475798739381176,15.385646916274844,59.0,0.2722138752745058
10,ring,Corr,0.0005994842503189409,3.5,0.013415882116786227,50.56616712475591,21.539905682784777,41.0,0.25756586755396904
11,ring,Corr,0.0005994842503189409,4.0,0.01327533400047722,50.195464328861306,7.912618414084205,168.0,0.18956871166812284
12,ring,Corr,0.0005994842503189409,4.0,0.013228011056742501,50.07045736654459,8.79179823787134,143.0,0.1580923778137848
13,ring,Corr,0.0005994842503189409,4.0,0.013214187503511226,50.03392322594519,11.42933770923274,106.0,0.124673623993693
14,ring,Corr,0.0005994842503189409,4.0,0.013231726012469053,50.080274181070216,15.82523682816841,76.0,0.10967311727115568
15,ring,Corr,0.0005994842503189409,4.0,0.013214596264674208,50.03500365556345,16.704416651955544,72.0,0.1069707458497269
16,ring,Corr,0.0005994842503189409,4.0,0.013393657751858325,50.50760516986497,19.341956123316947,61.0,0.09906165363557956
17,ring,Corr,0.0005994842503189409,4.0,0.013218357088910507,50.04494385452075,20.22113594710408,59.0,0.09643906705939734
18,ring,Corr,0.0005994842503189409,4.0,0.013377725256162548,50.46560962163358,24.617035066039747,47.0,0.09291507381290219
19,ring,Corr,0.0016681005372000592,1.5,0.013360133651371,50.419228400636435,3.2969243392017527,53.0,0.06401545798318965
20,ring,Corr,0.0016681005372000592,1.5,0.01338111416736153,50.474543159507505,3.6266167731219277,47.0,0.05151250063199513
21,ring,Corr,0.0016681005372000592,1.5,0.013464171517035313,50.693339410393605,4.286001640962278,39.0,0.038452290583922286
22,ring,Corr,0.0016681005372000592,1.5,0.013284841596519546,50.22056770615123,5.2750789427228035,32.0,0.0306119188592278
23,ring,Corr,0.0016681005372000592,1.5,0.013402059780483401,50.529747258746234,6.92354111232368,24.0,0.030592980462065586
24,ring,Corr,0.0016681005372000592,1.5,0.013583736815680106,51.00779902298843,9.890773017605257,16.0,0.02036868068363586
