,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,ring,6.369693645520766,60.08669555000499,3.140162613499338,6.002211319817644,24.008845279270577
1,ring,6.737175971223887,30.046348880662404,3.7167394119432764,6.002211319817644,24.008845279270577
2,ring,7.104658296927008,30.046348880662404,3.5924228959722404,6.002211319817644,24.008845279270577
3,ring,7.472140622630128,30.046348880662404,3.4806226159041285,6.002211319817644,24.008845279270577
4,ring,7.8396229483332505,30.046348880662404,3.3793509543680504,6.002211319817644,24.008845279270577
5,ring,8.20710527403637,30.046348880662404,3.2870150407231975,6.002211319817644,24.008845279270577
6,ring,8.574587599739491,30.046348880662404,3.202326358285033,6.002211319817644,24.008845279270577
7,ring,8.942069925442613,30.046348880662404,3.124233516499463,6.002211319817644,24.008845279270577
8,ring,9.309552251145735,30.046348880662404,3.0518716299254423,6.002211319817644,24.008845279270577
9,ring,9.677034576848856,14.90601415931374,4.226404900716626,6.002211319817644,24.008845279270577
10,ring,10.044516902551976,14.90601415931374,4.134159156565349,6.002211319817644,24.008845279270577
11,ring,10.411999228255098,14.90601415931374,4.046738912580992,6.002211319817644,24.008845279270577
12,ring,10.779481553958218,14.90601415931374,3.963712733423956,6.002211319817644,24.008845279270577
13,ring,11.146963879661339,14.90601415931374,3.8847025378927875,6.002211319817644,24.008845279270577
14,ring,11.514446205364461,14.90601415931374,3.8093752714884452,6.002211319817644,24.008845279270577
15,ring,11.881928531067583,14.90601415931374,3.7374361538743073,6.002211319817644,24.008845279270577
16,ring,12.249410856770703,14.90601415931374,3.668623151187524,6.002211319817644,24.008845279270577
17,ring,12.616893182473824,14.90601415931374,3.602702411872426,6.002211319817644,24.008845279270577
18,ring,12.984375508176946,14.90601415931374,3.5394644685085868,6.002211319817644,24.008845279270577
19,ring,13.351857833880068,14.90601415931374,3.4787210545608924,6.002211319817644,24.008845279270577
20,ring,13.719340159583187,14.90601415931374,3.420302419213322,6.002211319817644,24.008845279270577
21,ring,14.086822485286309,14.90601415931374,3.3640550489738827,6.002211319817644,24.008845279270577
22,ring,14.45430481098943,14.90601415931374,3.3098397239861814,6.002211319817644,24.008845279270577
23,ring,14.82178713669255,14.90601415931374,3.2575298516547346,6.002211319817644,24.008845279270577
24,ring,15.189269462395671,14.90601415931374,3.207010031489489,6.002211319817644,24.008845279270577
25,ring,15.556751788098794,14.90601415931374,3.158174813860163,6.002211319817644,24.008845279270577
26,ring,15.924234113801916,14.90601415931374,3.1109276222442235,6.002211319817644,24.008845279270577
27,ring,16.291716439505034,14.90601415931374,3.0651798140071422,6.002211319817644,24.008845279270577
28,ring,16.659198765208156,14.90601415931374,3.0208498591043065,6.002211319817644,24.008845279270577
29,ring,17.02668109091128,7.456008185316779,3.7163486088261335,6.002211319817644,24.008845279270577
30,ring,17.3941634166144,7.456008185316779,3.6502837960392984,6.002211319817644,24.008845279270577
31,ring,17.76164574231752,7.456008185316779,3.5863877890723534,6.002211319817644,24.008845279270577
32,ring,18.12912806802064,7.456008185316779,3.5245573797823977,6.002211319817644,24.008845279270577
33,ring,18.496610393723763,7.456008185316779,3.464695998107709,6.002211319817644,24.008845279270577
34,ring,18.864092719426882,7.456008185316779,3.4067131519512137,6.002211319817644,24.008845279270577
35,ring,19.231575045130004,7.456008185316779,3.350523926814082,6.002211319817644,24.008845279270577
36,ring,19.599057370833126,7.456008185316779,3.2960485375255932,6.002211319817644,24.008845279270577
37,ring,19.96653969653625,7.456008185316779,3.243211925536109,6.002211319817644,24.008845279270577
38,ring,20.334022022239367,7.456008185316779,3.1919433961795733,6.002211319817644,24.008845279270577
39,ring,20.70150434794249,7.456008185316779,3.1421762911020545,6.002211319817644,24.008845279270577
40,ring,21.06898667364561,7.456008185316779,3.0938476917192395,6.002211319817644,24.008845279270577
41,ring,21.43646899934873,7.456008185316779,3.046898150129421,6.002211319817644,24.008845279270577
42,ring,21.80395132505185,7.456008185316779,3.0012714443866337,6.002211319817644,24.008845279270577
43,ring,22.171433650754974,3.6108438116409283,3.177991987751712,6.002211319817644,24.008845279270577
44,ring,22.538915976458092,3.6108438116409283,3.125647025465842,6.002211319817644,24.008845279270577
45,ring,22.906398302161215,3.6108438116409283,3.0749590715333115,6.002211319817644,24.008845279270577
46,ring,23.273880627864337,3.6108438116409283,3.0258522715850855,6.002211319817644,24.008845279270577
47,ring,23.641362953567455,1.6882616248030027,3.0331190133486796,6.002211319817644,24.008845279270577
48,ring,24.008845279270577,0.006002211319817644,2.9999998016573324,6.002211319817644,24.008845279270577
