,gamma,c_clip,eps_iter,eps,sigma_cdp,sigma_cor,loss_cdp,loss_cor
0,0.0001,1.0,0.0018181818181818182,10.0,-1.0,-1.0,10.0,10.0
1,0.001584893192461114,3.0,0.0018631708589442394,10.148202610729786,49.749371855331006,93.85585585585585,0.008621488278686057,0.4245333264699426
2,0.003981071705534973,1.0,0.001855006626140249,10.121866348918388,9.476070829586858,56.693693693693696,0.0023496872174603753,0.38444550643291264
3,0.003981071705534973,1.0,0.00179709348238842,9.93388465656939,12.437342963832752,44.306306306306304,0.005784442834047856,0.3026686942872431
