,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,ring,0.86986119187378,10.240371105566258,30.390141916175935,0.8196768923426003,3.2787075693704013
1,ring,0.9200454914049596,7.6804832483977785,30.42198197928603,0.8196768923426003,3.2787075693704013
2,ring,0.9702297909361391,6.630272845456864,30.218208000022166,0.8196768923426003,3.2787075693704013
3,ring,1.0204140904673187,5.612881517607853,30.83816385827049,0.8196768923426003,3.2787075693704013
4,ring,1.0705983899984983,5.1205953912293,30.915221141208626,0.8196768923426003,3.2787075693704013
5,ring,1.120782689529678,4.858042790494071,30.611702990927554,0.8196768923426003,3.2787075693704013
6,ring,1.1709669890608576,4.595490189758843,30.49766163419454,0.8196768923426003,3.2787075693704013
7,ring,1.2211512885920373,4.332937589023614,30.560409130856236,0.8196768923426003,3.2787075693704013
8,ring,1.271335588123217,4.103204063380289,30.644318450119314,0.8196768923426003,3.2787075693704013
9,ring,1.3215198876543965,3.8406514626450603,31.023194357811533,0.8196768923426003,3.2787075693704013
10,ring,1.3717041871855762,3.8406514626450603,30.220131866521484,0.8196768923426003,3.2787075693704013
11,ring,1.4218884867167558,3.5780988619098317,30.78125711103005,0.8196768923426003,3.2787075693704013
12,ring,1.4720727862479355,3.5780988619098317,30.04767411611062,0.8196768923426003,3.2787075693704013
13,ring,1.522257085779115,3.315546261174603,30.77004801355288,0.8196768923426003,3.2787075693704013
14,ring,1.5724413853102945,3.315546261174603,30.083283882149914,0.8196768923426003,3.2787075693704013
15,ring,1.6226256848414742,3.0529936604393746,30.958346979254976,0.8196768923426003,3.2787075693704013
16,ring,1.6728099843726538,3.0529936604393746,30.30205573330831,0.8196768923426003,3.2787075693704013
17,ring,1.7229942839038335,2.9217173600717605,30.47610729100361,0.8196768923426003,3.2787075693704013
18,ring,1.773178583435013,2.790441059704146,30.692359729246512,0.8196768923426003,3.2787075693704013
19,ring,1.8233628829661928,2.790441059704146,30.08319883050027,0.8196768923426003,3.2787075693704013
20,ring,1.8735471824973722,2.659164759336532,30.34503467803504,0.8196768923426003,3.2787075693704013
21,ring,1.9237314820285518,2.5278884589689175,30.64651868469424,0.8196768923426003,3.2787075693704013
22,ring,1.9739157815597315,2.5278884589689175,30.067289073618117,0.8196768923426003,3.2787075693704013
23,ring,2.024100081090911,2.3966121586013034,30.406461652549012,0.8196768923426003,3.2787075693704013
24,ring,2.0742843806220908,2.265335858233689,30.782878939571198,0.8196768923426003,3.2787075693704013
25,ring,2.1244686801532704,2.265335858233689,30.219687750533616,0.8196768923426003,3.2787075693704013
26,ring,2.17465297968445,2.134059557866075,30.625432090634405,0.8196768923426003,3.2787075693704013
27,ring,2.2248372792156292,2.035602332590364,30.81023847004093,0.8196768923426003,3.2787075693704013
28,ring,2.2750215787468093,2.035602332590364,30.25852621300189,0.8196768923426003,3.2787075693704013
29,ring,2.3252058782779885,1.9043260322227495,30.705183057947128,0.8196768923426003,3.2787075693704013
30,ring,2.3753901778091686,1.9043260322227495,30.16116780595094,0.8196768923426003,3.2787075693704013
31,ring,2.425574477340348,1.7730497318551355,30.617710182991466,0.8196768923426003,3.2787075693704013
32,ring,2.475758776871528,1.7730497318551355,30.078278675435136,0.8196768923426003,3.2787075693704013
33,ring,2.525943076402707,1.641773431487521,30.534561688148955,0.8196768923426003,3.2787075693704013
34,ring,2.576127375933887,1.510497131119907,30.996497815287636,0.8196768923426003,3.2787075693704013
35,ring,2.6263116754650664,1.510497131119907,30.441381518920437,0.8196768923426003,3.2787075693704013
36,ring,2.7266802745274257,1.3792208307522924,30.322868225083823,0.8196768923426003,3.2787075693704013
37,ring,2.7768645740586053,1.2479445303846783,30.720534365716205,0.8196768923426003,3.2787075693704013
38,ring,2.827048873589785,1.2479445303846783,30.163247106360863,0.8196768923426003,3.2787075693704013
39,ring,2.877233173120964,1.1166682300170638,30.50499259394983,0.8196768923426003,3.2787075693704013
40,ring,2.9274174726521442,1.0182110047413533,30.58237572680894,0.8196768923426003,3.2787075693704013
41,ring,2.9776017721833234,1.0182110047413533,30.015747507165365,0.8196768923426003,3.2787075693704013
42,ring,3.0277860717145035,0.7556584040061248,30.960230524135547,0.8196768923426003,3.2787075693704013
43,ring,3.0779703712456827,0.7556584040061248,30.363290665486474,0.8196768923426003,3.2787075693704013
44,ring,3.128154670776863,0.49310580327089615,30.93232086075364,0.8196768923426003,3.2787075693704013
45,ring,3.178338970308042,0.49310580327089615,30.320644955789426,0.8196768923426003,3.2787075693704013
46,ring,3.228523269839222,0.2305532025356676,30.410944747651826,0.8196768923426003,3.2787075693704013
47,ring,3.2787075693704013,0.0008196768923426003,29.99999754360093,0.8196768923426003,3.2787075693704013
