,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,grid,0.31848468227603827,1.2512513387387387,3,0.3001105659908822,1.2004422639635288
1,grid,0.33685879856119433,1.2512513387387387,3,0.3001105659908822,1.2004422639635288
2,grid,0.35523291484635033,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
3,grid,0.3736070311315064,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
4,grid,0.39198114741666246,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
5,grid,0.4103552637018185,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
6,grid,0.4287293799869746,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
7,grid,0.44710349627213064,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
8,grid,0.4654776125572867,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
9,grid,0.4838517288424427,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
10,grid,0.5022258451275987,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
11,grid,0.5205999614127548,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
12,grid,0.5389740776979108,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
13,grid,0.5573481939830669,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
14,grid,0.575722310268223,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
15,grid,0.594096426553379,0.6206207144144144,3,0.3001105659908822,1.2004422639635288
16,grid,0.6308446591236911,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
17,grid,0.6492187754088472,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
18,grid,0.6675928916940033,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
19,grid,0.6859670079791593,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
20,grid,0.7043411242643154,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
21,grid,0.7227152405494714,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
22,grid,0.7410893568346275,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
23,grid,0.7594634731197835,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
24,grid,0.7778375894049395,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
25,grid,0.7962117056900956,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
26,grid,0.8145858219752515,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
27,grid,0.8329599382604076,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
28,grid,0.8513340545455637,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
29,grid,0.8697081708307197,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
30,grid,0.8880822871158758,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
31,grid,0.9064564034010318,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
32,grid,0.9248305196861879,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
33,grid,0.943204635971344,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
34,grid,0.9615787522565,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
35,grid,0.9799528685416561,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
36,grid,0.9983269848268121,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
37,grid,1.0167011011119682,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
38,grid,1.0350752173971243,0.3103104072072072,3,0.3001105659908822,1.2004422639635288
39,grid,1.0534493336822803,0.15015024864864865,3,0.3001105659908822,1.2004422639635288
40,grid,1.0718234499674364,0.15015024864864865,3,0.3001105659908822,1.2004422639635288
41,grid,1.0901975662525925,0.15015024864864865,3,0.3001105659908822,1.2004422639635288
42,grid,1.1085716825377485,0.15015024864864865,3,0.3001105659908822,1.2004422639635288
43,grid,1.1269457988229046,0.15015024864864865,3,0.3001105659908822,1.2004422639635288
44,grid,1.1453199151080606,0.15015024864864865,3,0.3001105659908822,1.2004422639635288
45,grid,1.1820681476783728,0.07007016936936937,3,0.3001105659908822,1.2004422639635288
46,grid,1.2004422639635288,1e-07,3,0.3001105659908822,1.2004422639635288
