,topology,sigma,sigma-cor,epsilon
0,grid,0.03956605776801051,0.18662222959192,5.152418773190249
1,grid,0.04413137212585788,0.09332975649625455,5.892815270369022
2,grid,0.046414029304781564,0.09332975649625455,5.714489508944495
3,grid,0.048696686483705245,0.09332975649625455,5.555238412132816
4,grid,0.050979343662628934,0.09332975649625455,5.412059458463098
5,grid,0.053262000841552616,0.09332975649625455,5.282514585067938
6,grid,0.0555446580204763,0.09332975649625455,5.164607526181064
7,grid,0.05782731519939998,0.09332975649625455,5.056691425208884
8,grid,0.06010997237832366,0.06982005327614686,5.926447724408252
9,grid,0.09206717288325524,0.04668351994842182,5.999077979013597
10,grid,0.09434983006217892,0.04668351994842182,5.905090214229523
11,grid,0.0966324872411026,0.04668351994842182,5.8135673039930715
12,grid,0.09891514442002629,0.04668351994842182,5.724416012946227
13,grid,0.10119780159894998,0.04668351994842182,5.637549248920619
14,grid,0.10348045877787365,0.04668351994842182,5.5528853056138985
15,grid,0.10576311595679734,0.04668351994842182,5.470347233853003
16,grid,0.10804577313572102,0.04668351994842182,5.389862317113035
17,grid,0.1103284303146447,0.04668351994842182,5.311361631814236
18,grid,0.1126110874935684,0.04668351994842182,5.234779676759971
19,grid,0.11489374467249207,0.04668351994842182,5.160054059127573
20,grid,0.11717640185141576,0.04668351994842182,5.087125226851744
21,grid,0.11945905903033943,0.04668351994842182,5.015936239179514
22,grid,0.12174171620926312,0.02317381672831412,5.811681213007124
23,grid,0.12402437338818681,0.02317381672831412,5.707736856819606
24,grid,0.12630703056711048,0.02317381672831412,5.607230290903145
25,grid,0.1285896877460342,0.02317381672831412,5.510002989858567
26,grid,0.13087234492495786,0.02317381672831412,5.415905503046757
27,grid,0.13315500210388154,0.02317381672831412,5.324796850891313
28,grid,0.1354376592828052,0.02317381672831412,5.236543965768668
29,grid,0.13772031646172891,0.02317381672831412,5.1510211739631995
30,grid,0.1400029736406526,0.02317381672831412,5.068109715452215
31,grid,0.1422856308195763,0.011605550064451605,5.188774294039171
32,grid,0.14456828799849997,0.011605550064451605,5.101601249534301
33,grid,0.14685094517742364,0.011605550064451605,5.017257608804636
