,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,ring,1.5108547932421321,14.252219499699923,15.802759087310822,1.4236900936320092,5.694760374528037
1,ring,1.598019492852255,10.661018955679138,16.232769143729872,1.4236900936320092,5.694760374528037
2,ring,1.685184192462378,10.661018955679138,15.502688938520777,1.4236900936320092,5.694760374528037
3,ring,1.7723488920725012,8.893920275287957,15.99621587699205,1.4236900936320092,5.694760374528037
4,ring,1.8595135916826242,8.893920275287957,15.420463199295014,1.4236900936320092,5.694760374528037
5,ring,1.9466782912927472,7.9818693434731545,15.70558270133819,1.4236900936320092,5.694760374528037
6,ring,2.0338429909028704,7.126821594896777,16.161377872127517,1.4236900936320092,5.694760374528037
7,ring,2.121007690512993,7.126821594896777,15.711119777065322,1.4236900936320092,5.694760374528037
8,ring,2.2081723901231163,7.126821594896777,15.296140084440273,1.4236900936320092,5.694760374528037
9,ring,2.2953370897332395,6.214770663081975,16.100446735898167,1.4236900936320092,5.694760374528037
10,ring,2.382501789343362,6.214770663081975,15.71763429214777,1.4236900936320092,5.694760374528037
11,ring,2.469666488953485,6.214770663081975,15.358998022893546,1.4236900936320092,5.694760374528037
12,ring,2.556831188563608,6.214770663081975,15.021933714876637,1.4236900936320092,5.694760374528037
13,ring,2.6439958881737313,5.302719731267172,16.091136905799523,1.4236900936320092,5.694760374528037
14,ring,2.7311605877838545,5.302719731267172,15.75716546743993,1.4236900936320092,5.694760374528037
15,ring,2.8183252873939773,5.302719731267172,15.44024439993735,1.4236900936320092,5.694760374528037
16,ring,2.9054899870041,5.302719731267172,15.138909308380558,1.4236900936320092,5.694760374528037
17,ring,2.992654686614223,4.846694265359771,15.61099762857192,1.4236900936320092,5.694760374528037
18,ring,3.0798193862243464,4.390668799452369,16.16556263271301,1.4236900936320092,5.694760374528037
19,ring,3.1669840858344696,4.390668799452369,15.863591932002254,1.4236900936320092,5.694760374528037
20,ring,3.2541487854445923,4.390668799452369,15.57442285632744,1.4236900936320092,5.694760374528037
21,ring,3.341313485054715,4.390668799452369,15.297150265848792,1.4236900936320092,5.694760374528037
22,ring,3.4284781846648382,4.390668799452369,15.030957064289879,1.4236900936320092,5.694760374528037
23,ring,3.5156428842749614,3.934643333544968,15.628297744445208,1.4236900936320092,5.694760374528037
24,ring,3.6028075838850846,3.5356210508759918,16.188461607832604,1.4236900936320092,5.694760374528037
25,ring,3.689972283495207,3.5356210508759918,15.906507734198906,1.4236900936320092,5.694760374528037
26,ring,3.77713698310533,3.5356210508759918,15.63465150728455,1.4236900936320092,5.694760374528037
27,ring,3.8643016827154533,3.5356210508759918,15.372297494334738,1.4236900936320092,5.694760374528037
28,ring,3.9514663823255765,3.5356210508759918,15.118899623697214,1.4236900936320092,5.694760374528037
29,ring,4.0386310819357,3.0795955849685908,15.804539292824721,1.4236900936320092,5.694760374528037
30,ring,4.125795781545822,3.0795955849685908,15.539952195366919,1.4236900936320092,5.694760374528037
31,ring,4.212960481155945,2.6235701190611893,16.272645188741503,1.4236900936320092,5.694760374528037
32,ring,4.300125180766068,2.6235701190611893,15.99217486829934,1.4236900936320092,5.694760374528037
33,ring,4.3872898803761915,2.6235701190611893,15.720685695602558,1.4236900936320092,5.694760374528037
34,ring,4.474454579986315,2.6235701190611893,15.457741317459355,1.4236900936320092,5.694760374528037
35,ring,4.561619279596437,2.6235701190611893,15.20293519681213,1.4236900936320092,5.694760374528037
36,ring,4.735948678816683,1.7685223704848119,16.398103220289126,1.4236900936320092,5.694760374528037
37,ring,4.8231133784268065,1.7685223704848119,16.101369396498733,1.4236900936320092,5.694760374528037
38,ring,4.91027807803693,1.7685223704848119,15.814351087266463,1.4236900936320092,5.694760374528037
39,ring,4.997442777647052,1.7685223704848119,15.536600798710285,1.4236900936320092,5.694760374528037
40,ring,5.084607477257175,1.7685223704848119,15.26769765819081,1.4236900936320092,5.694760374528037
41,ring,5.171772176867298,1.7685223704848119,15.007245438701592,1.4236900936320092,5.694760374528037
42,ring,5.258936876477422,0.8564714386700094,16.02080628797664,1.4236900936320092,5.694760374528037
43,ring,5.346101576087545,0.8564714386700094,15.719247413081167,1.4236900936320092,5.694760374528037
44,ring,5.433266275697668,0.8564714386700094,15.428306927738873,1.4236900936320092,5.694760374528037
45,ring,5.52043097530779,0.8564714386700094,15.14745353189799,1.4236900936320092,5.694760374528037
46,ring,5.607595674917913,0.4004459727626081,15.188950789547977,1.4236900936320092,5.694760374528037
47,ring,5.694760374528037,0.001423690093632009,14.999998869779159,1.4236900936320092,5.694760374528037
