,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,LDP,1e-05,1.0,0.004679979295187219,25,-1.0,-1,10.0
1,ring,LDP,1e-05,1.0,0.004679979295187219,25,20.672501493580313,0,9.910959089454028
2,ring,LDP,1e-05,1.5,0.004679979295187219,25,31.00875224037047,0,9.877132789502799
3,ring,LDP,1e-05,2.0,0.004679979295187219,25,41.345002987160626,0,9.833876053392428
4,ring,LDP,1e-05,2.5,0.004679979295187219,25,51.68125373395078,0,9.78977582972287
5,ring,LDP,1e-05,3.0,0.004679979295187219,25,62.01750448074094,0,9.77136741717562
6,ring,LDP,1e-05,3.5,0.004679979295187219,25,72.3537552275311,0,9.700393145024096
7,ring,LDP,2.782559402207126e-05,1.5,0.004679979295187219,25,31.00875224037047,0,9.652490311946169
8,ring,LDP,2.782559402207126e-05,2.0,0.004679979295187219,25,41.345002987160626,0,9.515892050502716
9,ring,LDP,2.782559402207126e-05,2.5,0.004679979295187219,25,51.68125373395078,0,9.455239527526922
10,ring,LDP,2.782559402207126e-05,3.0,0.004679979295187219,25,62.01750448074094,0,9.280341022164565
11,ring,LDP,2.782559402207126e-05,3.5,0.004679979295187219,25,72.3537552275311,0,9.152189226830023
12,ring,LDP,2.782559402207126e-05,4.0,0.004679979295187219,25,82.69000597432125,0,9.030764990592955
13,ring,LDP,7.742636826811278e-05,1.5,0.004679979295187219,25,31.00875224037047,0,8.949423815600705
14,ring,LDP,7.742636826811278e-05,2.0,0.004679979295187219,25,41.345002987160626,0,8.679160784293874
15,ring,LDP,7.742636826811278e-05,2.5,0.004679979295187219,25,51.68125373395078,0,8.398080988678535
16,ring,LDP,7.742636826811278e-05,3.0,0.004679979295187219,25,62.01750448074094,0,8.088468443146937
17,ring,LDP,7.742636826811278e-05,3.5,0.004679979295187219,25,72.3537552275311,0,7.79826556029473
18,ring,LDP,0.00021544346900318823,1.5,0.004679979295187219,25,31.00875224037047,0,7.631056918030538
19,ring,LDP,0.00021544346900318823,2.0,0.004679979295187219,25,41.345002987160626,0,6.801456690911094
20,ring,LDP,0.00021544346900318823,2.5,0.004679979295187219,25,51.68125373395078,0,6.207815381637553
21,ring,LDP,0.00021544346900318823,3.0,0.004679979295187219,25,62.01750448074094,0,5.716174158588585
22,ring,LDP,0.00021544346900318823,3.5,0.004679979295187219,25,72.3537552275311,0,4.883029632738178
23,ring,LDP,0.00021544346900318823,4.0,0.004679979295187219,25,82.69000597432125,0,4.826925865733804
24,ring,LDP,0.0005994842503189409,1.5,0.004679979295187219,25,31.00875224037047,0,4.080953787454492
25,ring,LDP,0.0005994842503189409,2.0,0.004679979295187219,25,41.345002987160626,0,2.8273032392690807
26,ring,LDP,0.0005994842503189409,2.5,0.004679979295187219,25,51.68125373395078,0,1.5236890291066054
27,ring,LDP,0.0005994842503189409,3.0,0.004679979295187219,25,62.01750448074094,0,1.2789332238329305
28,ring,LDP,0.0005994842503189409,3.5,0.004679979295187219,25,72.3537552275311,0,0.7092111717694978
29,ring,LDP,0.0005994842503189409,4.0,0.004679979295187219,25,82.69000597432125,0,0.35466002011103775
30,ring,LDP,0.0016681005372000592,1.5,0.004679979295187219,25,31.00875224037047,0,0.19424464877005915
