,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,LDP,1e-05,1.0,0.006201594620573355,30,-1.0,-1,10.0
1,ring,LDP,1e-05,1.0,0.006201594620573355,30,17.958220952071027,0,9.911504048720234
2,ring,LDP,1e-05,1.5,0.006201594620573355,30,26.93733142810654,0,9.876745692690335
3,ring,LDP,1e-05,2.0,0.006201594620573355,30,35.916441904142054,0,9.833885570956236
4,ring,LDP,1e-05,2.5,0.006201594620573355,30,44.89555238017757,0,9.790371839775466
5,ring,LDP,1e-05,3.0,0.006201594620573355,30,53.87466285621308,0,9.769263153062278
6,ring,LDP,1e-05,3.5,0.006201594620573355,30,62.85377333224859,0,9.702566449037786
7,ring,LDP,2.782559402207126e-05,1.5,0.006201594620573355,30,26.93733142810654,0,9.652408149978125
8,ring,LDP,2.782559402207126e-05,2.0,0.006201594620573355,30,35.916441904142054,0,9.519242015381364
9,ring,LDP,2.782559402207126e-05,2.5,0.006201594620573355,30,44.89555238017757,0,9.452259104360532
10,ring,LDP,2.782559402207126e-05,3.0,0.006201594620573355,30,53.87466285621308,0,9.286430507645301
11,ring,LDP,2.782559402207126e-05,3.5,0.006201594620573355,30,62.85377333224859,0,9.161358861240346
12,ring,LDP,2.782559402207126e-05,4.0,0.006201594620573355,30,71.83288380828411,0,9.042354606463363
13,ring,LDP,7.742636826811278e-05,1.5,0.006201594620573355,30,26.93733142810654,0,8.961976510911018
14,ring,LDP,7.742636826811278e-05,2.0,0.006201594620573355,30,35.916441904142054,0,8.688505143536013
15,ring,LDP,7.742636826811278e-05,2.5,0.006201594620573355,30,44.89555238017757,0,8.406563561526855
16,ring,LDP,7.742636826811278e-05,3.0,0.006201594620573355,30,53.87466285621308,0,8.100790162294976
17,ring,LDP,7.742636826811278e-05,3.5,0.006201594620573355,30,62.85377333224859,0,7.813064149900805
18,ring,LDP,0.00021544346900318823,1.5,0.006201594620573355,30,26.93733142810654,0,7.608801430082135
19,ring,LDP,0.00021544346900318823,2.0,0.006201594620573355,30,35.916441904142054,0,6.790393184060943
20,ring,LDP,0.00021544346900318823,2.5,0.006201594620573355,30,44.89555238017757,0,6.185312693743622
21,ring,LDP,0.00021544346900318823,3.0,0.006201594620573355,30,53.87466285621308,0,5.672973291537872
22,ring,LDP,0.00021544346900318823,3.5,0.006201594620573355,30,62.85377333224859,0,4.868513402544866
23,ring,LDP,0.00021544346900318823,4.0,0.006201594620573355,30,71.83288380828411,0,4.7441613679436125
24,ring,LDP,0.0005994842503189409,1.5,0.006201594620573355,30,26.93733142810654,0,4.049099721002898
25,ring,LDP,0.0005994842503189409,2.0,0.006201594620573355,30,35.916441904142054,0,2.7795924504238823
26,ring,LDP,0.0005994842503189409,2.5,0.006201594620573355,30,44.89555238017757,0,1.5037366536993662
27,ring,LDP,0.0005994842503189409,3.0,0.006201594620573355,30,53.87466285621308,0,1.1867582326002586
28,ring,LDP,0.0005994842503189409,3.5,0.006201594620573355,30,62.85377333224859,0,0.6235076543293135
29,ring,LDP,0.0005994842503189409,4.0,0.006201594620573355,30,71.83288380828411,0,0.28759724423010957
30,ring,LDP,0.0016681005372000592,1.5,0.006201594620573355,30,26.93733142810654,0,0.14003264552509423
