,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,centralized,Corr,0.0017,1.0,0.005728008333154645,40.0,-1.0,-1.0,inf
1,centralized,Corr,0.0017,1.0,0.005866239281757189,40.65359074143804,5.529490286445165,8.0,0.0026204292155359806
