,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,centralized,CDP,1e-05,1.0,0.0014088339643797347,20,-1.0,-1,inf
1,centralized,CDP,1e-05,1.0,0.0014088339643797347,20,9.419440343744078,0,9.79266155072624
2,centralized,CDP,1e-05,1.5,0.0014088339643797347,20,14.129160515616118,0,9.695906062558878
3,centralized,CDP,1e-05,2.0,0.0014088339643797347,20,18.838880687488157,0,9.647807056117474
4,centralized,CDP,1e-05,2.5,0.0014088339643797347,20,23.548600859360196,0,9.545089878453851
5,centralized,CDP,1e-05,3.0,0.0014088339643797347,20,28.258321031232235,0,9.440923792215852
6,centralized,CDP,1e-05,3.5,0.0014088339643797347,20,32.96804120310428,0,9.358431337481967
7,centralized,CDP,1e-05,4.0,0.0014088339643797347,20,37.67776137497631,0,9.264568079306185
8,centralized,CDP,2.782559402207126e-05,1.5,0.0014088339643797347,20,14.129160515616118,0,9.254072441576067
9,centralized,CDP,2.782559402207126e-05,2.0,0.0014088339643797347,20,18.838880687488157,0,8.889157684542344
10,centralized,CDP,2.782559402207126e-05,2.5,0.0014088339643797347,20,23.548600859360196,0,8.784173045244795
11,centralized,CDP,2.782559402207126e-05,3.0,0.0014088339643797347,20,28.258321031232235,0,8.570832351985167
12,centralized,CDP,2.782559402207126e-05,3.5,0.0014088339643797347,20,32.96804120310428,0,8.271584168624539
13,centralized,CDP,2.782559402207126e-05,4.0,0.0014088339643797347,20,37.67776137497631,0,8.196267617278417
14,centralized,CDP,7.742636826811278e-05,1.5,0.0014088339643797347,20,14.129160515616118,0,7.763456574965236
15,centralized,CDP,7.742636826811278e-05,2.0,0.0014088339643797347,20,18.838880687488157,0,7.239196288543893
16,centralized,CDP,7.742636826811278e-05,2.5,0.0014088339643797347,20,23.548600859360196,0,6.66007742737701
17,centralized,CDP,7.742636826811278e-05,3.0,0.0014088339643797347,20,28.258321031232235,0,6.29352455198905
18,centralized,CDP,7.742636826811278e-05,3.5,0.0014088339643797347,20,32.96804120310428,0,5.568478947688334
19,centralized,CDP,7.742636826811278e-05,4.0,0.0014088339643797347,20,37.67776137497631,0,5.117091797878191
20,centralized,CDP,0.00021544346900318823,1.5,0.0014088339643797347,20,14.129160515616118,0,4.734244492800889
21,centralized,CDP,0.00021544346900318823,2.0,0.0014088339643797347,20,18.838880687488157,0,3.46533762213564
22,centralized,CDP,0.00021544346900318823,2.5,0.0014088339643797347,20,23.548600859360196,0,2.4481954834815873
23,centralized,CDP,0.00021544346900318823,3.0,0.0014088339643797347,20,28.258321031232235,0,1.5000512927876957
24,centralized,CDP,0.00021544346900318823,3.5,0.0014088339643797347,20,32.96804120310428,0,0.8849259936219388
25,centralized,CDP,0.00021544346900318823,4.0,0.0014088339643797347,20,37.67776137497631,0,0.7863328664890331
26,centralized,CDP,0.0005994842503189409,1.5,0.0014088339643797347,20,14.129160515616118,0,0.2796095401465644
27,centralized,CDP,0.0005994842503189409,2.0,0.0014088339643797347,20,18.838880687488157,0,0.014808815696411723
28,centralized,CDP,0.0016681005372000592,1.0,0.0014088339643797347,20,9.419440343744078,0,0.006372600341170739
