,gamma,c_clip,eps_iter,eps,sigma_cdp,sigma_cor,loss_cdp,loss_cor
0,0.004,1,0.004679979295187219,25.0,-1.0,-1.0,10.0,10.0
1,0.004,1,0.004715586116471616,25.1216796181153,2.9532144990829017,94.0,7.390278471952745e-05,0.8294360455324861
2,0.004,1,0.004731785828958049,25.176953767341608,3.3223663114682647,70.0,0.00018201706053581015,0.44891437483439006
3,0.004,1,0.004759729187802441,25.27217341714651,3.691518123853627,59.0,0.0003659339670352112,0.28296570492725975
4,0.004,1,0.004712611031135831,25.111522713252413,4.06066993623899,53.0,9.851899691656242e-05,0.21011111373709573
5,0.004,1,0.004712985575934511,25.112801503481204,5.168125373395078,41.0,0.0003846260223695781,0.13918986174265507
6,0.004,1,0.004807090442113135,25.433205289337025,6.275580810551166,33.0,0.0003780407383940979,0.11365736479059306
7,0.004,1,0.004720338731215974,25.13790126116,7.013884435321891,30.0,0.0010991351032107674,0.08750308942420296
8,0.004,1,0.004820404565299289,25.47839440775348,9.228795309634068,22.0,0.003113926506086276,0.0899007073764278
