,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,LDP,1e-05,1.0,0.002055690988311894,15,-1.0,-1,10.0
1,ring,LDP,1e-05,1.0,0.002055690988311894,15,31.191487167155735,0,9.908852841985853
2,ring,LDP,1e-05,1.5,0.002055690988311894,15,46.7872307507336,0,9.878642828875202
3,ring,LDP,1e-05,2.0,0.002055690988311894,15,62.38297433431147,0,9.83386377004814
4,ring,LDP,1e-05,2.5,0.002055690988311894,15,77.97871791788934,0,9.787497101851944
5,ring,LDP,1e-05,3.0,0.002055690988311894,15,93.5744615014672,0,9.779553512017381
6,ring,LDP,1e-05,3.5,0.002055690988311894,15,109.17020508504507,0,9.691997626531789
7,ring,LDP,2.782559402207126e-05,1.5,0.002055690988311894,15,46.7872307507336,0,9.652866135428761
8,ring,LDP,2.782559402207126e-05,2.0,0.002055690988311894,15,62.38297433431147,0,9.503021652825348
9,ring,LDP,2.782559402207126e-05,2.5,0.002055690988311894,15,77.97871791788934,0,9.46712427325453
10,ring,LDP,2.782559402207126e-05,3.0,0.002055690988311894,15,93.5744615014672,0,9.256937568853623
11,ring,LDP,2.782559402207126e-05,3.5,0.002055690988311894,15,109.17020508504507,0,9.117062934757397
12,ring,LDP,2.782559402207126e-05,4.0,0.002055690988311894,15,124.76594866862294,0,8.986323388663752
13,ring,LDP,7.742636826811278e-05,1.5,0.002055690988311894,15,46.7872307507336,0,8.901682158083219
14,ring,LDP,7.742636826811278e-05,2.0,0.002055690988311894,15,62.38297433431147,0,8.643708545991336
15,ring,LDP,7.742636826811278e-05,2.5,0.002055690988311894,15,77.97871791788934,0,8.366521504207132
16,ring,LDP,7.742636826811278e-05,3.0,0.002055690988311894,15,93.5744615014672,0,8.04299985068429
17,ring,LDP,7.742636826811278e-05,3.5,0.002055690988311894,15,109.17020508504507,0,7.744116587977028
18,ring,LDP,0.00021544346900318823,1.5,0.002055690988311894,15,46.7872307507336,0,7.720771285661082
19,ring,LDP,0.00021544346900318823,2.0,0.002055690988311894,15,62.38297433431147,0,6.853211807889481
20,ring,LDP,0.00021544346900318823,2.5,0.002055690988311894,15,77.97871791788934,0,6.303880662222614
21,ring,LDP,0.00021544346900318823,3.0,0.002055690988311894,15,93.5744615014672,0,5.898107653806368
22,ring,LDP,0.00021544346900318823,3.5,0.002055690988311894,15,109.17020508504507,0,4.963278661815581
23,ring,LDP,0.0005994842503189409,1.5,0.002055690988311894,15,46.7872307507336,0,4.226897227423687
24,ring,LDP,0.0005994842503189409,2.0,0.002055690988311894,15,62.38297433431147,0,3.0498990268994026
25,ring,LDP,0.0005994842503189409,2.5,0.002055690988311894,15,77.97871791788934,0,1.6620174215572499
26,ring,LDP,0.0005994842503189409,3.5,0.002055690988311894,15,109.17020508504507,0,1.1519996286560537
27,ring,LDP,0.0005994842503189409,4.0,0.002055690988311894,15,124.76594866862294,0,0.7265173874993502
28,ring,LDP,0.0016681005372000592,1.5,0.002055690988311894,15,46.7872307507336,0,0.532570302364435
