,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,Corr,1e-05,1.0,0.0010335701523836135,10.0,-1.0,-1.0,10.0
1,ring,Corr,0.0005994842503189409,3.0,0.001084977488238536,10.284693832436554,32.991820568184465,251.0,0.9407587390325786
2,ring,Corr,0.0005994842503189409,3.0,0.0011013318009516877,10.37422824294323,40.061496404223995,203.0,0.9354344760258521
3,ring,Corr,0.0005994842503189409,3.0,0.0010999360695277943,10.366605998255649,47.131172240263524,172.0,0.6227537525179566
4,ring,Corr,0.0005994842503189409,3.5,0.001094714854495523,10.338061193374678,35.74113894886651,313.0,0.6216524806038113
5,ring,Corr,0.0005994842503189409,3.5,0.0010507230143260453,10.095554838920055,41.23977571023059,282.0,0.5334034080277189
6,ring,Corr,0.0005994842503189409,3.5,0.0011231568135079324,10.492965693878139,49.4877308522767,219.0,0.5093590996993391
7,ring,Corr,0.0005994842503189409,3.5,0.0011155097516997998,10.45145827776063,57.73568599432282,188.0,0.4953990825074061
8,ring,Corr,0.0005994842503189409,3.5,0.0011077419328088271,10.409189811770256,63.2343227556869,172.0,0.4767636786737159
9,ring,Corr,0.0005994842503189409,3.5,0.0011318272291077533,10.539904332743252,74.23159627841505,141.0,0.3317991995378709
10,ring,Corr,0.0016681005372000592,1.5,0.0010959852596818473,10.345011140380906,20.030748202111997,102.0,0.2587717906611092
11,ring,Corr,0.0016681005372000592,1.5,0.001061684375822257,10.156320029072827,22.387306814125175,94.0,0.2562515636525783
12,ring,Corr,0.0016681005372000592,1.5,0.0011141439092561944,10.444033809510584,28.278703344158114,70.0,0.22532252502998656
