,topology,sigma,sigma-cor,epsilon
0,ring,0.046414029304781564,0.18662222959192,5.828967633311388
1,ring,0.048696686483705245,0.18662222959192,5.653774697544173
2,ring,0.050979343662628934,0.18662222959192,5.4942985454839475
3,ring,0.053262000841552616,0.18662222959192,5.3482490109409335
4,ring,0.0555446580204763,0.18662222959192,5.213761474617104
5,ring,0.05782731519939998,0.18662222959192,5.089305078740216
6,ring,0.08065388698863682,0.09332975649625455,5.908832109507261
7,ring,0.0829365441675605,0.09332975649625455,5.804222866389097
8,ring,0.08521920134648418,0.09332975649625455,5.703717936284791
9,ring,0.08750185852540787,0.09332975649625455,5.607042201635615
10,ring,0.08978451570433155,0.09332975649625455,5.513946409116095
11,ring,0.09206717288325524,0.09332975649625455,5.424204129368832
12,ring,0.09434983006217892,0.09332975649625455,5.3376091418491
13,ring,0.0966324872411026,0.09332975649625455,5.253973175712975
14,ring,0.09891514442002629,0.09332975649625455,5.1731239505162545
15,ring,0.10119780159894998,0.09332975649625455,5.094903470635052
16,ring,0.10348045877787365,0.09332975649625455,5.0191665353999575
17,ring,0.1126110874935684,0.04668351994842182,5.894371754750373
18,ring,0.11489374467249207,0.04668351994842182,5.7911480033527125
19,ring,0.11717640185141576,0.04668351994842182,5.691253106484403
20,ring,0.11945905903033943,0.04668351994842182,5.594532806347552
21,ring,0.12174171620926312,0.04668351994842182,5.500842360500567
22,ring,0.12402437338818681,0.04668351994842182,5.410045783835019
23,ring,0.12630703056711048,0.04668351994842182,5.322015166356747
24,ring,0.1285896877460342,0.04668351994842182,5.2366300576354075
25,ring,0.13087234492495786,0.04668351994842182,5.153776910055764
26,ring,0.13315500210388154,0.04668351994842182,5.073348574077055
27,ring,0.13772031646172891,0.02317381672831412,5.29676753269572
28,ring,0.1400029736406526,0.02317381672831412,5.207079948556344
29,ring,0.1422856308195763,0.02317381672831412,5.1202965768552104
30,ring,0.14456828799849997,0.02317381672831412,5.03628190872521
31,ring,0.14685094517742364,0.011605550064451605,5.050712317739632
