,topology,sigma,sigma-cor,epsilon
0,ring,0.4641402930478156,1.8662222959192003,5.828967633311389
1,ring,0.4869668648370524,1.8662222959192003,5.653774697544165
2,ring,0.5097934366262893,1.8662222959192003,5.494298545483943
3,ring,0.5326200084155261,1.8662222959192003,5.348249010940934
4,ring,0.555446580204763,1.8662222959192003,5.213761474617107
5,ring,0.5782731519939998,1.8662222959192003,5.089305078740217
6,ring,0.806538869886368,0.9332975649625456,5.908832109507261
7,ring,0.8293654416756049,0.9332975649625456,5.804222866389097
8,ring,0.8521920134648417,0.9332975649625456,5.703717936284791
9,ring,0.8750185852540786,0.9332975649625456,5.607042201635615
10,ring,0.8978451570433155,0.9332975649625456,5.513946409116095
11,ring,0.9206717288325523,0.9332975649625456,5.424204129368833
12,ring,0.9434983006217892,0.9332975649625456,5.337609141849099
13,ring,0.966324872411026,0.9332975649625456,5.253973175712975
14,ring,0.9891514442002627,0.9332975649625456,5.173123950516256
15,ring,1.0119780159894995,0.9332975649625456,5.094903470635055
16,ring,1.0348045877787364,0.9332975649625456,5.0191665353999575
17,ring,1.1261108749356838,0.46683519948421826,5.894371754750374
18,ring,1.1489374467249207,0.46683519948421826,5.791148003352712
19,ring,1.1717640185141573,0.46683519948421826,5.691253106484405
20,ring,1.1945905903033942,0.46683519948421826,5.594532806347552
21,ring,1.217417162092631,0.46683519948421826,5.5008423605005685
22,ring,1.240243733881868,0.46683519948421826,5.41004578383502
23,ring,1.2630703056711048,0.46683519948421826,5.322015166356749
24,ring,1.2858968774603416,0.46683519948421826,5.236630057635409
25,ring,1.3087234492495785,0.46683519948421826,5.153776910055764
26,ring,1.3315500210388154,0.46683519948421826,5.073348574077055
27,ring,1.3772031646172889,0.23173816728314123,5.296767532695722
28,ring,1.4000297364065257,0.23173816728314123,5.207079948556345
29,ring,1.4228563081957626,0.23173816728314123,5.120296576855212
30,ring,1.4456828799849994,0.23173816728314123,5.036281908725211
31,ring,1.4685094517742363,0.11605550064451606,5.050712317739633
