,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,LDP,1e-05,1.0,0.003287279250219381,20,-1.0,-1,10.0
1,ring,LDP,1e-05,1.0,0.003287279250219381,20,24.665884788187483,0,9.910158415429569
2,ring,LDP,1e-05,1.5,0.003287279250219381,20,36.998827182281225,0,9.877704205730332
3,ring,LDP,1e-05,2.0,0.003287279250219381,20,49.33176957637497,0,9.83386678468536
4,ring,LDP,1e-05,2.5,0.003287279250219381,20,61.66471197046871,0,9.788904927853062
5,ring,LDP,1e-05,3.0,0.003287279250219381,20,73.99765436456245,0,9.774469314363552
6,ring,LDP,1e-05,3.5,0.003287279250219381,20,86.33059675865618,0,9.697200859849888
7,ring,LDP,2.782559402207126e-05,1.5,0.003287279250219381,20,36.998827182281225,0,9.652622240260584
8,ring,LDP,2.782559402207126e-05,2.0,0.003287279250219381,20,49.33176957637497,0,9.510984994994775
9,ring,LDP,2.782559402207126e-05,2.5,0.003287279250219381,20,61.66471197046871,0,9.459688810448323
10,ring,LDP,2.782559402207126e-05,3.0,0.003287279250219381,20,73.99765436456245,0,9.271419564266363
11,ring,LDP,2.782559402207126e-05,3.5,0.003287279250219381,20,86.33059675865618,0,9.138777290325429
12,ring,LDP,2.782559402207126e-05,4.0,0.003287279250219381,20,98.66353915274993,0,9.013804813530259
13,ring,LDP,7.742636826811278e-05,1.5,0.003287279250219381,20,36.998827182281225,0,8.931129892120712
14,ring,LDP,7.742636826811278e-05,2.0,0.003287279250219381,20,49.33176957637497,0,8.665559364901393
15,ring,LDP,7.742636826811278e-05,2.5,0.003287279250219381,20,61.66471197046871,0,8.385853885048041
16,ring,LDP,7.742636826811278e-05,3.0,0.003287279250219381,20,73.99765436456245,0,8.070779531440508
17,ring,LDP,7.742636826811278e-05,3.5,0.003287279250219381,20,86.33059675865618,0,7.77710933806118
18,ring,LDP,0.00021544346900318823,1.5,0.003287279250219381,20,36.998827182281225,0,7.664467058373097
19,ring,LDP,0.00021544346900318823,2.0,0.003287279250219381,20,49.33176957637497,0,6.819442157733496
20,ring,LDP,0.00021544346900318823,2.5,0.003287279250219381,20,61.66471197046871,0,6.242626256470367
21,ring,LDP,0.00021544346900318823,3.0,0.003287279250219381,20,73.99765436456245,0,5.782523193724162
22,ring,LDP,0.00021544346900318823,3.5,0.003287279250219381,20,86.33059675865618,0,4.909001927184585
23,ring,LDP,0.0005994842503189409,1.5,0.003287279250219381,20,36.998827182281225,0,4.132153040026791
24,ring,LDP,0.0005994842503189409,2.0,0.003287279250219381,20,49.33176957637497,0,2.904737068841431
25,ring,LDP,0.0005994842503189409,2.5,0.003287279250219381,20,61.66471197046871,0,1.564816237419906
26,ring,LDP,0.0005994842503189409,3.0,0.003287279250219381,20,73.99765436456245,0,1.431448932236882
27,ring,LDP,0.0005994842503189409,3.5,0.003287279250219381,20,86.33059675865618,0,0.8563545200834363
28,ring,LDP,0.0005994842503189409,4.0,0.003287279250219381,20,98.66353915274993,0,0.47442220375440003
29,ring,LDP,0.0016681005372000592,1.5,0.003287279250219381,20,36.998827182281225,0,0.29722529818016546
