,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,ring,2.9167509269971643,27.514341301000663,7.346485098054599,2.7484768350550204,10.993907340220082
1,ring,3.0850250189393087,13.758544888917859,8.787718599216483,2.7484768350550204,10.993907340220082
2,ring,3.2532991108814526,13.758544888917859,8.474848771451768,2.7484768350550204,10.993907340220082
3,ring,3.4215732028235966,13.758544888917859,8.194464500030609,2.7484768350550204,10.993907340220082
4,ring,3.589847294765741,13.758544888917859,7.94129978957471,2.7484768350550204,10.993907340220082
5,ring,3.758121386707885,13.758544888917859,7.71115515013344,2.7484768350550204,10.993907340220082
6,ring,3.9263954786500292,13.758544888917859,7.500648320004278,2.7484768350550204,10.993907340220082
7,ring,4.094669570592173,13.758544888917859,7.307030230359281,2.7484768350550204,10.993907340220082
8,ring,4.262943662534317,13.758544888917859,7.128047358255189,2.7484768350550204,10.993907340220082
9,ring,4.431217754476462,10.237061007424662,8.130314917911557,2.7484768350550204,10.993907340220082
10,ring,4.599491846418605,10.237061007424662,7.950757307723395,2.7484768350550204,10.993907340220082
11,ring,4.76776593836075,10.237061007424662,7.781600318556965,2.7484768350550204,10.993907340220082
12,ring,4.936040030302894,10.237061007424662,7.621806147899425,2.7484768350550204,10.993907340220082
13,ring,5.104314122245038,10.237061007424662,7.470482796423818,2.7484768350550204,10.993907340220082
14,ring,5.2725882141871825,6.8256234972281264,9.021599444442664,2.7484768350550204,10.993907340220082
15,ring,5.4408623061293255,6.8256234972281264,8.83991761958508,2.7484768350550204,10.993907340220082
16,ring,5.60913639807147,6.8256234972281264,8.666487399878664,2.7484768350550204,10.993907340220082
17,ring,5.777410490013614,6.8256234972281264,8.500675837019333,2.7484768350550204,10.993907340220082
18,ring,5.945684581955758,6.8256234972281264,8.341917123790603,2.7484768350550204,10.993907340220082
19,ring,6.113958673897903,6.8256234972281264,8.18970370562302,2.7484768350550204,10.993907340220082
20,ring,6.282232765840046,6.8256234972281264,8.043578798029454,2.7484768350550204,10.993907340220082
21,ring,6.450506857782191,6.8256234972281264,7.903130050336145,2.7484768350550204,10.993907340220082
22,ring,6.618780949724335,6.8256234972281264,7.767984151052584,2.7484768350550204,10.993907340220082
23,ring,6.787055041666479,6.8256234972281264,7.637802212070407,2.7484768350550204,10.993907340220082
24,ring,6.955329133608624,6.8256234972281264,7.512275801090807,2.7484768350550204,10.993907340220082
25,ring,7.123603225550767,6.8256234972281264,7.391123516709499,2.7484768350550204,10.993907340220082
26,ring,7.2918773174929115,6.8256234972281264,7.2740880202132,2.7484768350550204,10.993907340220082
27,ring,7.4601514094350545,6.8256234972281264,7.16093345365837,2.7484768350550204,10.993907340220082
28,ring,7.628425501377199,6.8256234972281264,7.051443186167331,2.7484768350550204,10.993907340220082
29,ring,7.796699593319344,3.4141859870315905,8.786733262943411,2.7484768350550204,10.993907340220082
30,ring,7.964973685261487,3.4141859870315905,8.620325665126911,2.7484768350550204,10.993907340220082
31,ring,8.133247777203632,3.4141859870315905,8.45968937088285,2.7484768350550204,10.993907340220082
32,ring,8.301521869145775,3.4141859870315905,8.304536586327412,2.7484768350550204,10.993907340220082
33,ring,8.46979596108792,3.4141859870315905,8.154598681742364,2.7484768350550204,10.993907340220082
34,ring,8.638070053030065,3.4141859870315905,8.0096245423955,2.7484768350550204,10.993907340220082
35,ring,8.806344144972208,3.4141859870315905,7.869379096630384,2.7484768350550204,10.993907340220082
36,ring,8.974618236914353,3.4141859870315905,7.733641998456241,2.7484768350550204,10.993907340220082
37,ring,9.142892328856496,3.4141859870315905,7.6022064452140325,2.7484768350550204,10.993907340220082
38,ring,9.31116642079864,3.4141859870315905,7.474878113695952,2.7484768350550204,10.993907340220082
39,ring,9.479440512740785,3.4141859870315905,7.351474200448875,2.7484768350550204,10.993907340220082
40,ring,9.647714604682928,3.4141859870315905,7.231822553975156,2.7484768350550204,10.993907340220082
41,ring,9.815988696625073,3.4141859870315905,7.115760888220211,2.7484768350550204,10.993907340220082
42,ring,9.984262788567216,3.4141859870315905,7.003136068157001,2.7484768350550204,10.993907340220082
43,ring,10.152536880509361,1.6534440462849915,7.440264333746145,2.7484768350550204,10.993907340220082
44,ring,10.320810972451504,1.6534440462849915,7.310530555436002,2.7484768350550204,10.993907340220082
45,ring,10.489085064393649,1.6534440462849915,7.18510805116888,2.7484768350550204,10.993907340220082
46,ring,10.657359156335794,1.6534440462849915,7.0637908387787665,2.7484768350550204,10.993907340220082
47,ring,10.825633248277937,0.773073075911692,7.081731151649694,2.7484768350550204,10.993907340220082
48,ring,10.993907340220082,0.0027484768350550205,6.999999510789925,2.7484768350550204,10.993907340220082
