,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,grid,Corr,1e-05,1.0,0.003720956772344013,30.0,-1.0,-1.0,inf
1,grid,Corr,1e-05,1.0,0.0037372519620922223,30.086008992614133,6.1508474746496224,35.0,9.865545272527823
2,grid,Corr,1e-05,1.0,0.003730018587657697,30.0478421257772,6.505704059725563,26.0,9.858565206005098
3,grid,Corr,1e-05,1.0,0.0037278778033088896,30.03654255328433,6.860560644801502,22.0,9.856717488699433
4,grid,Corr,1e-05,1.0,0.0037412813722793956,30.10726172842287,7.5702738149533815,18.0,9.855700706002063
5,grid,Corr,1e-05,1.0,0.003922104810244117,31.054944457623648,7.925130400029321,16.0,9.851885858538235
6,grid,Corr,1e-05,1.0,0.0039020316135926453,30.950314142196298,11.11883966571278,12.0,9.85166643309824
7,grid,Corr,1e-05,1.0,0.003800417487574993,30.418482202227047,11.47369625078872,12.0,9.848465183839343
8,grid,Corr,1e-05,1.0,0.0038648241685880374,30.756000922990808,17.151401612003756,8.0,9.838491786761415
9,grid,Corr,1e-05,1.5,0.0037628204101641254,30.220765475332094,9.226271211974433,51.0,9.78506889796421
10,grid,Corr,1e-05,1.5,0.0037559040799049806,30.184337311481656,13.48455023288571,22.0,9.765266838780452
11,grid,Corr,1e-05,2.0,0.0037372519620922223,30.086008992614133,12.301694949299245,70.0,9.714999302441045
12,grid,Corr,1e-05,2.0,0.0037611626148445773,30.21203550646961,20.8182529911218,26.0,9.695769548206565
13,grid,Corr,1e-05,2.0,0.003714050070433105,29.963515257049842,46.36792711658946,1.0,9.677423454497202
14,grid,Corr,1e-05,2.5,0.003727877803308879,30.036542553284278,17.151401612003756,55.0,9.656839015403852
15,grid,Corr,1e-05,2.5,0.003721244832796542,30.00152129547735,26.9099577015921,32.0,9.641430740363194
16,grid,Corr,1e-05,2.5,0.0037262211484430847,30.027797159938658,49.08849426883833,16.0,9.628864760628456
17,grid,Corr,1e-05,3.0,0.0037628204101641254,30.220765475332094,18.452542423948866,102.0,9.595963686900966
18,grid,Corr,1e-05,3.0,0.0037307818451962904,30.051870369106354,47.19592581509998,28.0,9.553226668761706
19,grid,Corr,1e-05,3.0,0.0037538640940097483,30.173589384925823,66.35818140920074,10.0,9.553222315525252
20,grid,Corr,1e-05,3.5,0.0038207405672204095,30.525144285742698,22.769964209039472,86.0,9.547325706108875
21,grid,Corr,1e-05,3.5,0.003757222287402224,30.19128164048909,25.25396030457105,68.0,9.537710027341735
22,grid,Corr,1e-05,3.5,0.0037412813722793948,30.107261728422863,26.49595835233684,63.0,9.536610713611562
23,grid,Corr,1e-05,3.5,0.0037815903414117505,30.31953784924969,31.463950543399996,51.0,9.52638665739319
24,grid,Corr,1e-05,3.5,0.003783815063605296,30.33123639211098,53.819915403184204,33.0,9.524256813200234
25,grid,Corr,1e-05,3.5,0.0038037222560740663,30.43583684428804,55.06191345094999,32.0,9.47545122928686
26,grid,Corr,1e-05,3.5,0.0037328724475144633,30.062902827997107,76.1758802629684,14.0,9.471687727755507
27,grid,Corr,1e-05,4.0,0.0037543740254967267,30.176276168005607,38.79765330163608,55.0,9.460795962857842
28,grid,Corr,1e-05,4.0,0.0037964556789116836,30.397671971121255,50.153064024066154,45.0,9.445529705500311
29,grid,Corr,1e-05,4.0,0.0037466583178536283,30.13561253738744,79.96101717044509,24.0,9.416358513959482
30,grid,Corr,1e-05,4.0,0.003812067632203533,30.479644137651626,88.47757521226765,12.0,9.390961396294074
31,grid,Corr,2.782559402207126e-05,1.5,0.0038397773648413676,30.624920958047163,19.871968764252628,16.0,9.378030731128318
32,grid,Corr,2.782559402207126e-05,1.5,0.003946200318709162,31.180357150767023,27.85624192846127,10.0,9.35420229681407
33,grid,Corr,2.782559402207126e-05,1.5,0.003751241273457221,30.159768463988847,33.71137558221427,4.0,9.299814677268403
34,grid,Corr,2.782559402207126e-05,2.0,0.0037372519620922223,30.086008992614133,12.301694949299245,70.0,9.258657430697758
35,grid,Corr,2.782559402207126e-05,2.0,0.0037600931177015195,30.20640298615724,13.011408119451126,51.0,9.201062202530466
36,grid,Corr,2.782559402207126e-05,2.0,0.003894479494292607,30.910912935135897,25.076532012033077,22.0,9.196776684906672
37,grid,Corr,2.782559402207126e-05,2.0,0.0038308436697205095,30.578113349684234,28.625097862792472,20.0,9.18952194088671
38,grid,Corr,2.782559402207126e-05,2.0,0.003731671121531112,30.056563428158107,37.85136907476691,14.0,9.077264343677095
39,grid,Corr,2.782559402207126e-05,2.5,0.00375232913873943,30.165501264938904,15.377118686624057,86.0,9.067344179410453
40,grid,Corr,2.782559402207126e-05,2.5,0.0038082235104081132,30.459468353473426,25.1356747762124,33.0,9.041550588944695
41,grid,Corr,2.782559402207126e-05,2.5,0.003721244832796542,30.00152129547735,26.9099577015921,32.0,8.953805148352552
42,grid,Corr,2.782559402207126e-05,3.0,0.0037628204101641254,30.220765475332094,18.452542423948866,102.0,8.939200519944853
43,grid,Corr,2.782559402207126e-05,3.0,0.003730018587657703,30.047842125777233,19.517112179176685,78.0,8.927927331303222
44,grid,Corr,2.782559402207126e-05,3.0,0.00372602873553534,30.026781356054844,21.646251689632326,59.0,8.848904320897566
45,grid,Corr,2.782559402207126e-05,3.0,0.003779791533918992,30.310077628488628,29.09823997622706,41.0,8.829331335760646
46,grid,Corr,2.782559402207126e-05,3.0,0.0037299770081403926,30.04762267538233,62.09990238828946,16.0,8.803065815712312
47,grid,Corr,2.782559402207126e-05,3.0,0.003751241273457221,30.159768463988847,67.42275116442855,8.0,8.735216301954209
48,grid,Corr,2.782559402207126e-05,3.5,0.003757222287402224,30.19128164048909,25.25396030457105,68.0,8.735056675114167
49,grid,Corr,2.782559402207126e-05,3.5,0.0037440547167120614,30.12188596911976,27.737956400102625,59.0,8.732459921138812
50,grid,Corr,2.782559402207126e-05,3.5,0.0037349820229898947,30.07403376363704,35.18994468669736,47.0,8.722222007744008
51,grid,Corr,2.782559402207126e-05,3.5,0.0038308436697205104,30.578113349684237,50.093921259886834,35.0,8.717171238683399
52,grid,Corr,2.782559402207126e-05,3.5,0.003741252943953755,30.107111807050664,51.335919307652624,35.0,8.633688683059285
53,grid,Corr,2.782559402207126e-05,3.5,0.003778699319433352,30.30433291885279,66.23989588084208,24.0,8.584490751739768
54,grid,Corr,2.782559402207126e-05,3.5,0.0038200736765416276,30.52164658879277,73.69188416743683,16.0,8.475369124820839
55,grid,Corr,2.782559402207126e-05,3.5,0.003736541372804231,30.082260432880297,77.4178783107342,12.0,8.398668972037166
56,grid,Corr,7.742636826811278e-05,1.5,0.0037559040799049806,30.184337311481656,13.48455023288571,22.0,8.386194651270486
57,grid,Corr,7.742636826811278e-05,1.5,0.0039020316135926466,30.950314142196305,16.67825949856917,18.0,8.381001240299613
