,topology,sigma,sigma-cor,epsilon
0,ring,0.0046414029304781565,0.018662222959192006,5.828967633311381
1,ring,0.0048696686483705245,0.018662222959192006,5.65377469754417
2,ring,0.005097934366262893,0.018662222959192006,5.494298545483944
3,ring,0.0053262000841552614,0.018662222959192006,5.348249010940932
4,ring,0.0055544658020476294,0.018662222959192006,5.2137614746171055
5,ring,0.005782731519939998,0.018662222959192006,5.089305078740219
6,ring,0.008065388698863682,0.009332975649625456,5.908832109507261
7,ring,0.00829365441675605,0.009332975649625456,5.804222866389097
8,ring,0.008521920134648418,0.009332975649625456,5.703717936284791
9,ring,0.008750185852540787,0.009332975649625456,5.607042201635614
10,ring,0.008978451570433156,0.009332975649625456,5.5139464091160955
11,ring,0.009206717288325523,0.009332975649625456,5.424204129368833
12,ring,0.009434983006217892,0.009332975649625456,5.3376091418491
13,ring,0.00966324872411026,0.009332975649625456,5.253973175712974
14,ring,0.009891514442002628,0.009332975649625456,5.173123950516256
15,ring,0.010119780159894997,0.009332975649625456,5.094903470635053
16,ring,0.010348045877787366,0.009332975649625456,5.0191665353999575
17,ring,0.011261108749356838,0.004668351994842183,5.894371754750375
18,ring,0.011489374467249206,0.004668351994842183,5.7911480033527125
19,ring,0.011717640185141575,0.004668351994842183,5.691253106484403
20,ring,0.011945905903033944,0.004668351994842183,5.594532806347552
21,ring,0.012174171620926311,0.004668351994842183,5.5008423605005685
22,ring,0.01240243733881868,0.004668351994842183,5.41004578383502
23,ring,0.012630703056711049,0.004668351994842183,5.322015166356747
24,ring,0.012858968774603418,0.004668351994842183,5.236630057635408
25,ring,0.013087234492495785,0.004668351994842183,5.153776910055765
26,ring,0.013315500210388154,0.004668351994842183,5.073348574077055
27,ring,0.01377203164617289,0.0023173816728314124,5.296767532695721
28,ring,0.014000297364065259,0.0023173816728314124,5.207079948556343
29,ring,0.014228563081957628,0.0023173816728314124,5.120296576855212
30,ring,0.014456828799849995,0.0023173816728314124,5.03628190872521
31,ring,0.014685094517742364,0.0011605550064451606,5.050712317739633
