,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,Corr,0.0017,1.5,0.002005705412223094,25.0,-1.0,-1.0,10.0
1,ring,Corr,0.0017,1.5,0.002005983070668251,25.002216288087915,6.766664492744245,219.0,0.7480547799209124
2,ring,Corr,0.0017,1.5,0.0020590699448489415,25.424397323991347,7.612497554337275,157.0,0.39244630687557264
3,ring,Corr,0.0017,1.5,0.0020685643327584416,25.49958024679182,8.458330615930306,133.0,0.28124240976674364
4,ring,Corr,0.0017,1.5,0.00207434443519076,25.545303832839878,9.304163677523336,118.0,0.21863460054709008
5,ring,Corr,0.0017,1.5,0.002024108024882898,25.146705388115024,10.149996739116368,110.0,0.19237179461531242
6,ring,Corr,0.0017,1.5,0.002007258106708895,25.012392604615805,10.995829800709398,102.0,0.17954292401823452
7,ring,Corr,0.0017,1.5,0.002018633007984716,25.103097861213726,11.841662862302428,94.0,0.15278978997709683
8,ring,Corr,0.0017,1.5,0.0020568343215308744,25.406680100876354,12.687495923895458,86.0,0.1343437773850985
9,ring,Corr,0.0017,1.5,0.0020207523343020242,25.119981842695214,13.53332898548849,82.0,0.13048834874257403
10,ring,Corr,0.0017,1.5,0.0020988194676066414,25.738522358615583,15.22499510867455,70.0,0.10139246762358008
