,topology,sigma,sigma-cor,epsilon
0,ring,0.1347602037111634,1.5015113513513514,10.199372533893902
1,ring,0.14253483084834592,1.101110990990991,10.32706611788281
2,ring,0.15808408512271094,0.9009108108108108,10.10752854449807
3,ring,0.17363333939707593,0.7007106306306305,10.530432543182114
4,ring,0.18140796653425845,0.7007106306306305,10.225556401630724
5,ring,0.22028110222017094,0.5005104504504504,10.815762918206842
6,ring,0.22805572935735346,0.5005104504504504,10.587172079560785
7,ring,0.23583035649453596,0.5005104504504504,10.371081325084688
8,ring,0.24360498363171845,0.5005104504504504,10.166319224040993
9,ring,0.329125882140726,0.3003102702702703,10.814395520970812
10,ring,0.3369005092779085,0.3003102702702703,10.634550035579798
11,ring,0.344675136415091,0.3003102702702703,10.460819649016772
12,ring,0.35244976355227353,0.3003102702702703,10.292860322092276
13,ring,0.360224390689456,0.3003102702702703,10.13035556790241
14,ring,0.4535199163356461,0.10011009009009009,10.830654533620946
15,ring,0.4612945434728286,0.10011009009009009,10.635513348251303
16,ring,0.4690691706100111,0.10011009009009009,10.446944990457908
17,ring,0.4768437977471936,0.10011009009009009,10.26463542173812
18,ring,0.4846184248843761,0.10011009009009009,10.088289692046525
19,ring,0.4923930520215586,1e-05,10.366294115509406
20,ring,0.500167679158741,1e-05,10.179913788263313
