,topology,sigma,sigma-cor,epsilon
0,grid,0.003956605776801052,0.018662222959192006,5.152418773190274
1,grid,0.0044131372125857885,0.009332975649625456,5.892815270369018
2,grid,0.0046414029304781565,0.009332975649625456,5.714489508944494
3,grid,0.0048696686483705245,0.009332975649625456,5.555238412132815
4,grid,0.005097934366262893,0.009332975649625456,5.4120594584631
5,grid,0.0053262000841552614,0.009332975649625456,5.282514585067942
6,grid,0.0055544658020476294,0.009332975649625456,5.164607526181064
7,grid,0.005782731519939998,0.009332975649625456,5.056691425208883
8,grid,0.006010997237832367,0.006982005327614687,5.926447724408252
9,grid,0.009206717288325523,0.004668351994842183,5.999077979013599
10,grid,0.009434983006217892,0.004668351994842183,5.905090214229523
11,grid,0.00966324872411026,0.004668351994842183,5.81356730399307
12,grid,0.009891514442002628,0.004668351994842183,5.724416012946228
13,grid,0.010119780159894997,0.004668351994842183,5.637549248920619
14,grid,0.010348045877787366,0.004668351994842183,5.5528853056138985
15,grid,0.010576311595679733,0.004668351994842183,5.470347233853002
16,grid,0.010804577313572102,0.004668351994842183,5.389862317113035
17,grid,0.01103284303146447,0.004668351994842183,5.311361631814236
18,grid,0.011261108749356838,0.004668351994842183,5.234779676759972
19,grid,0.011489374467249206,0.004668351994842183,5.160054059127571
20,grid,0.011717640185141575,0.004668351994842183,5.087125226851744
21,grid,0.011945905903033944,0.004668351994842183,5.015936239179514
22,grid,0.012174171620926311,0.0023173816728314124,5.811681213007124
23,grid,0.01240243733881868,0.0023173816728314124,5.707736856819606
24,grid,0.012630703056711049,0.0023173816728314124,5.607230290903144
25,grid,0.012858968774603418,0.0023173816728314124,5.510002989858567
26,grid,0.013087234492495785,0.0023173816728314124,5.415905503046758
27,grid,0.013315500210388154,0.0023173816728314124,5.324796850891313
28,grid,0.013543765928280523,0.0023173816728314124,5.236543965768667
29,grid,0.01377203164617289,0.0023173816728314124,5.1510211739631995
30,grid,0.014000297364065259,0.0023173816728314124,5.068109715452215
31,grid,0.014228563081957628,0.0011605550064451606,5.188774294039172
32,grid,0.014456828799849995,0.0011605550064451606,5.101601249534302
33,grid,0.014685094517742364,0.0011605550064451606,5.017257608804636
