,topology,sigma,sigma-cor,epsilon
0,grid,0.3956605776801051,1.8662222959192003,5.1524187731902655
1,grid,0.4413137212585788,0.9332975649625456,5.8928152703690175
2,grid,0.4641402930478156,0.9332975649625456,5.714489508944496
3,grid,0.4869668648370524,0.9332975649625456,5.555238412132817
4,grid,0.5097934366262893,0.9332975649625456,5.4120594584631
5,grid,0.5326200084155261,0.9332975649625456,5.282514585067939
6,grid,0.555446580204763,0.9332975649625456,5.164607526181064
7,grid,0.5782731519939998,0.9332975649625456,5.056691425208883
8,grid,0.6010997237832366,0.6982005327614685,5.926447724408254
9,grid,0.9206717288325523,0.46683519948421826,5.999077979013599
10,grid,0.9434983006217892,0.46683519948421826,5.905090214229524
11,grid,0.966324872411026,0.46683519948421826,5.813567303993071
12,grid,0.9891514442002627,0.46683519948421826,5.724416012946228
13,grid,1.0119780159894995,0.46683519948421826,5.63754924892062
14,grid,1.0348045877787364,0.46683519948421826,5.552885305613901
15,grid,1.0576311595679733,0.46683519948421826,5.470347233853002
16,grid,1.0804577313572101,0.46683519948421826,5.389862317113035
17,grid,1.103284303146447,0.46683519948421826,5.311361631814236
18,grid,1.1261108749356838,0.46683519948421826,5.234779676759972
19,grid,1.1489374467249207,0.46683519948421826,5.160054059127572
20,grid,1.1717640185141573,0.46683519948421826,5.087125226851744
21,grid,1.1945905903033942,0.46683519948421826,5.015936239179515
22,grid,1.217417162092631,0.23173816728314123,5.811681213007124
23,grid,1.240243733881868,0.23173816728314123,5.707736856819608
24,grid,1.2630703056711048,0.23173816728314123,5.6072302909031455
25,grid,1.2858968774603416,0.23173816728314123,5.510002989858567
26,grid,1.3087234492495785,0.23173816728314123,5.415905503046758
27,grid,1.3315500210388154,0.23173816728314123,5.324796850891313
28,grid,1.354376592828052,0.23173816728314123,5.236543965768668
29,grid,1.3772031646172889,0.23173816728314123,5.1510211739632
30,grid,1.4000297364065257,0.23173816728314123,5.068109715452215
31,grid,1.4228563081957626,0.11605550064451606,5.188774294039172
32,grid,1.4456828799849994,0.11605550064451606,5.101601249534302
33,grid,1.4685094517742363,0.11605550064451606,5.017257608804636
