Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3143322932374184
5,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3139313024809559
10,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31418008427588373
15,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31453334626577545
20,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3143018523995512
25,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31428637523523084
30,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31414094506521995
35,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3140896428520783
40,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31464734999636823
45,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3141366255713349
50,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3144180419313185
55,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3143589117101956
60,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3143064572214408
65,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31403043760742266
70,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31386706220074856
75,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3142565719168119
80,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3143420855972896
85,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31399733608401303
90,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3139610364558434
95,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31429186987096136
100,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31420744266209577
105,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.3139968129314953
110,ring,corr,0.05,1e-05,0.0,0.002106898667364561,1e-07,3,0.31408668252303706
