,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
27,ring,0.01,0.05,0.0,0.6738010185558171,6.206215585585586,2000,41.390363376754834
28,ring,0.01,0.05,0.0,1.5290100036458925,1.9019117117117117,2000,31.098459097338562
29,ring,0.01,0.05,0.0,2.5008383957937057,0.3003102702702703,2000,0.994866082743992
30,ring,0.01,0.1,0.0,1.3476020371116342,12.512521261261261,2000,57.157941248685006
31,ring,0.01,0.1,0.0,3.058020007291785,3.8038134234234233,2000,15.879741442370756
32,ring,0.01,0.1,0.0,4.9239305202155865,0.7007106306306305,2000,21.555999183542486
33,ring,0.01,0.5,0.0,6.738010185558171,75.07507756756758,2000,52.88202003937282
34,ring,0.01,0.5,0.0,15.67883139331805,18.718726846846845,2000,68.07983509091312
35,ring,0.01,0.5,0.0,25.008383957937056,3.103112792792793,2000,20.18042144356522
36,ring,0.05,0.001,0.0,0.014253483084834593,0.10011009009009009,2000,1.5201079694022175
37,ring,0.05,0.001,0.0,0.047684379774719364,1e-05,2000,0.3064521535421916
38,ring,0.05,0.001,0.0,0.050016767915874116,1e-05,2000,0.35288981843861134
39,ring,0.05,0.005,0.0,0.0673801018555817,0.7007106306306305,2000,31.485176793129103
40,ring,0.05,0.005,0.0,0.20343607675627554,0.10011009009009009,2000,9.730170102124191
41,ring,0.05,0.005,0.0,0.2500838395793705,1e-05,2000,0.17218275019768303
42,ring,0.05,0.01,0.0,0.1347602037111634,1.5015113513513514,2000,49.9528646061406
43,ring,0.05,0.01,0.0,0.3369005092779085,0.3003102702702703,2000,6.750572882477456
44,ring,0.05,0.01,0.0,0.500167679158741,1e-05,2000,0.2615669487329274
45,ring,0.05,0.05,0.0,0.6738010185558171,6.206215585585586,2000,57.188900914718715
46,ring,0.05,0.05,0.0,1.5290100036458925,1.9019117117117117,2000,40.46645241737972
47,ring,0.05,0.05,0.0,2.5008383957937057,0.3003102702702703,2000,6.21789298127158
48,ring,0.05,0.1,0.0,1.3476020371116342,12.512521261261261,2000,54.27949335158239
49,ring,0.05,0.1,0.0,3.058020007291785,3.8038134234234233,2000,40.20807573104344
50,ring,0.05,0.1,0.0,4.9239305202155865,0.7007106306306305,2000,25.111028848655938
51,ring,0.05,0.5,0.0,6.738010185558171,75.07507756756758,2000,29.156863712306293
52,ring,0.05,0.5,0.0,15.67883139331805,18.718726846846845,2000,31.23185208113177
53,ring,0.05,0.5,0.0,25.008383957937056,3.103112792792793,2000,33.27015918032616
54,ring,0.1,0.001,0.0,0.014253483084834593,0.10011009009009009,2000,3.068726587272683
55,ring,0.1,0.001,0.0,0.047684379774719364,1e-05,2000,0.28394114796570047
56,ring,0.1,0.001,0.0,0.050016767915874116,1e-05,2000,0.3052438043943747
57,ring,0.1,0.005,0.0,0.0673801018555817,0.7007106306306305,2000,54.96412704161682
58,ring,0.1,0.005,0.0,0.20343607675627554,0.10011009009009009,2000,7.509222029104945
59,ring,0.1,0.005,0.0,0.2500838395793705,1e-05,2000,0.26266049620244414
60,ring,0.1,0.01,0.0,0.1347602037111634,1.5015113513513514,2000,56.82986105878693
61,ring,0.1,0.01,0.0,0.3369005092779085,0.3003102702702703,2000,48.353373379214844
62,ring,0.1,0.01,0.0,0.500167679158741,1e-05,2000,0.3547145239615823
63,ring,0.1,0.05,0.0,0.6738010185558171,6.206215585585586,2000,28.698367057209847
64,ring,0.1,0.05,0.0,1.5290100036458925,1.9019117117117117,2000,69.58636950813971
65,ring,0.1,0.05,0.0,2.5008383957937057,0.3003102702702703,2000,26.01940135324683
66,ring,0.1,0.1,0.0,1.3476020371116342,12.512521261261261,2000,44.671520422631936
67,ring,0.1,0.1,0.0,3.058020007291785,3.8038134234234233,2000,49.6930270770487
68,ring,0.1,0.1,0.0,4.9239305202155865,0.7007106306306305,2000,69.64599151202215
69,ring,0.1,0.5,0.0,6.738010185558171,75.07507756756758,2000,58.23091201256197
70,ring,0.1,0.5,0.0,15.67883139331805,18.718726846846845,2000,41.31066917605391
71,ring,0.1,0.5,0.0,25.008383957937056,3.103112792792793,2000,49.214988332595475
72,ring,0.5,0.001,0.0,0.014253483084834593,0.10011009009009009,2000,63.05917659749317
73,ring,0.5,0.001,0.0,0.047684379774719364,1e-05,2000,0.20794160772868797
74,ring,0.5,0.001,0.0,0.050016767915874116,1e-05,2000,0.24637702257082894
75,ring,0.5,0.005,0.0,0.0673801018555817,0.7007106306306305,2000,73.05301445536067
