,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
0,centralized,0.0001,1e-05,0.0,0.002400884527927058,0,5000,0.36466827366887866
1,centralized,0.0001,0.0001,0.0,0.024008845279270576,0,5000,0.4408964525681826
2,centralized,0.0001,0.001,0.0,0.24008845279270577,0,5000,0.4224181067103733
3,centralized,0.0001,0.01,0.0,2.4008845279270576,0,5000,0.37102889696011426
4,centralized,0.0001,0.1,0.0,24.008845279270577,0,5000,0.446772685275446
5,centralized,0.005,1e-05,0.0,0.002400884527927058,0,5000,0.37555400312570175
6,centralized,0.005,0.0001,0.0,0.024008845279270576,0,5000,0.41094988215936257
7,centralized,0.005,0.001,0.0,0.24008845279270577,0,5000,0.3173402903667545
8,centralized,0.005,0.01,0.0,2.4008845279270576,0,5000,0.32774075114361856
9,centralized,0.005,0.1,0.0,24.008845279270577,0,5000,1.1649868892414694
10,centralized,0.01,1e-05,0.0,0.002400884527927058,0,5000,0.35030093059740347
11,centralized,0.01,0.0001,0.0,0.024008845279270576,0,5000,0.35571122199211774
12,centralized,0.01,0.001,0.0,0.24008845279270577,0,5000,0.3487041389881608
13,centralized,0.01,0.01,0.0,2.4008845279270576,0,5000,0.3738347984653236
14,centralized,0.01,0.1,0.0,24.008845279270577,0,5000,8.40946925441011
15,centralized,0.05,1e-05,0.0,0.002400884527927058,0,5000,0.33250789250443985
16,centralized,0.05,0.0001,0.0,0.024008845279270576,0,5000,0.3235894249654972
17,centralized,0.05,0.001,0.0,0.24008845279270577,0,5000,0.3253760922232293
18,centralized,0.05,0.01,0.0,2.4008845279270576,0,5000,2.0684762189537165
19,centralized,0.05,0.1,0.0,24.008845279270577,0,5000,21.56868977162491
20,centralized,0.1,1e-05,0.0,0.002400884527927058,0,5000,0.34133562329015854
21,centralized,0.1,0.0001,0.0,0.024008845279270576,0,5000,0.3137483902291556
22,centralized,0.1,0.001,0.0,0.24008845279270577,0,5000,0.328283856135375
23,centralized,0.1,0.01,0.0,2.4008845279270576,0,5000,5.272666258870003
24,centralized,0.1,0.1,0.0,24.008845279270577,0,5000,62.116191254449824
