Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39136267509587397
5,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3913693481443681
10,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39162709014333874
15,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39152221158429057
20,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39142345621388297
25,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3914134847106898
30,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.391283339452549
35,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3916892305036609
40,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39142625921698304
45,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.391357788246833
50,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39158326706676605
55,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3918447214308567
60,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39150057152885
65,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3916219624425047
70,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3916574840137622
75,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3914351916404605
80,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3915666977941251
85,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39178755231636486
90,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3916376776629551
95,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39151133942269734
100,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3915105699085184
105,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39170475656180603
110,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3917008717469226
115,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3916396013215273
120,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3915355766819918
125,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39150184393362564
130,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39126637196233693
135,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39174984714564554
140,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3914545144050039
145,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39137278675363263
150,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3916505914159555
155,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39141230772044366
160,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39120622032121455
165,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39126039309769745
170,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39132718532685595
175,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39169284692077666
180,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3913370639961241
185,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3914231580099291
190,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3914663829807774
195,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39174107408447023
200,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3915144457168458
205,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.3915103704097821
210,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39178116133892693
215,ring,corr,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5,0.39165817695264493
