Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39136267509587397
5,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3912882448592383
10,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3915240639059854
15,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.391396598839574
20,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3912748149228139
25,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3912415531844594
30,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3910889468537081
35,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39147087407657777
40,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.391187739416642
45,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39109484117874527
50,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39129546803173343
55,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39153537193308197
60,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39116718888160473
65,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39126883985893746
70,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3912870910683638
75,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39104378499057735
80,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39115025201057196
85,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39135089374144816
90,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39117558312046996
95,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39102969920285147
100,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3910104891325288
105,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3911794287031528
110,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39115566837849214
115,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3910720140115056
120,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3909481806721944
125,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3908982616858313
130,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3906392896965849
135,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39110043826299157
140,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.3907830350403798
145,ring,corr,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5,0.39068328574270716
