Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33893732980347857
5,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339017943176095
10,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.338525350918055
15,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33961059242338654
20,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33915017568024597
25,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339346423411355
30,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3390323243574912
35,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339291699747981
40,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33921992247602506
45,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33881047843194856
50,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3391171639841414
55,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33920798466534197
60,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33942973242049856
65,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3392727783769318
70,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33958911674588144
75,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3390737400816144
80,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3389859354233963
85,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339495369561052
90,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33877681438593976
95,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3395077140093863
100,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3392980978792133
105,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3393230904047828
110,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33910864325952605
115,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33911568335261166
120,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33914177161045334
125,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33927997292466916
130,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3393679153864112
135,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3390330740892228
140,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33930023528149633
145,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33886860677539943
150,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33923425899219584
155,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33935869931877316
160,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3392134351051318
165,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3387128071900555
170,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3390796559543634
175,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33882282110808926
180,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3394654117948368
185,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33923691561377056
190,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3394255857745996
195,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33889578083438054
200,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3393237647110786
205,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.338824672112237
210,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3392188464313177
215,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33889633435728006
220,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339108399616874
225,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.338689045674726
230,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3388672276422756
235,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33934232555125987
240,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3391072959732788
245,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33947274760779433
250,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339343772095691
255,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33948335531822693
260,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33953785975776174
265,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33927653938847957
270,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33968810015333717
275,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33919916656363114
280,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33909775343852255
285,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339134319550364
290,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3395820922486301
295,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3390410778196229
300,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3392081689880425
305,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3391510483240492
310,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3390462401868237
315,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3389955775053457
320,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3393917044977681
325,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33913311525935064
330,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3392488417343047
335,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3391298346929018
340,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33913819020853586
345,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33897596202815616
350,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.339210438376649
355,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3391242248376075
360,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.33953467411609717
365,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3391470954425416
370,ring,corr,0.0001,1e-05,0.0,0.002106898667364561,1e-07,3,0.3393090820354322
