,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
0,ring,0.0001,1e-05,0.0,0.0018496610393723763,1e-07,5000,0.3076568059889608
1,ring,0.0001,1e-05,0.0,0.002106898667364561,1e-07,5000,0.33921277007757705
2,ring,0.0001,1e-05,0.0,0.0023273880627864337,1e-07,5000,0.3814874233588511
3,ring,0.0001,0.0001,0.0,0.006369693645520765,0.07007016936936937,5000,0.4280745824189033
4,ring,0.0001,0.0001,0.0,0.017394163416614396,0.01001010990990991,5000,0.3935222423375554
5,ring,0.0001,0.0001,0.0,0.023273880627864334,1e-07,5000,0.41493327812889447
6,ring,0.0001,0.001,0.0,0.06369693645520766,0.6206207144144144,5000,0.47032011942273316
7,ring,0.0001,0.001,0.0,0.1482178713669255,0.15015024864864865,5000,0.3753537521059015
8,ring,0.0001,0.001,0.0,0.22906398302161213,0.030030129729729727,5000,0.38036853699944684
9,ring,0.0001,0.01,0.0,0.6369693645520765,5.005005054954955,5000,1.4725421461350598
10,ring,0.0001,0.01,0.0,1.555675178809879,1.2512513387387387,5000,0.6273048526992235
11,ring,0.0001,0.01,0.0,2.3273880627864334,0.3103104072072072,5000,0.3342995325194458
12,ring,0.0001,0.1,0.0,20.334022022239367,5.005005054954955,5000,0.3930423842342093
13,ring,0.0001,0.1,0.0,22.171433650754974,5.005005054954955,5000,0.20802517915774216
14,ring,0.0001,0.1,0.0,23.641362953567455,2.502502577477477,5000,1.145203221570187
15,ring,0.005,1e-05,0.0,0.0018496610393723763,1e-07,5000,0.3208490862492889
16,ring,0.005,1e-05,0.0,0.002106898667364561,1e-07,5000,0.40189458658064803
17,ring,0.005,1e-05,0.0,0.0023273880627864337,1e-07,5000,0.4446273339624557
18,ring,0.005,0.0001,0.0,0.006369693645520765,0.07007016936936937,5000,0.6293815307177499
19,ring,0.005,0.0001,0.0,0.017394163416614396,0.01001010990990991,5000,0.4469678746593385
20,ring,0.005,0.0001,0.0,0.023273880627864334,1e-07,5000,0.38898946114344113
21,ring,0.005,0.001,0.0,0.06369693645520766,0.6206207144144144,5000,11.216006685889264
22,ring,0.005,0.001,0.0,0.1482178713669255,0.15015024864864865,5000,1.3273717299013492
23,ring,0.005,0.001,0.0,0.22906398302161213,0.030030129729729727,5000,0.32827227527629316
24,ring,0.005,0.01,0.0,0.6369693645520765,5.005005054954955,5000,23.765269718191984
25,ring,0.005,0.01,0.0,1.555675178809879,1.2512513387387387,5000,16.980259670228296
26,ring,0.005,0.01,0.0,2.3273880627864334,0.3103104072072072,5000,11.213390744864668
27,ring,0.005,0.1,0.0,20.334022022239367,5.005005054954955,5000,29.878016804629517
28,ring,0.005,0.1,0.0,22.171433650754974,5.005005054954955,5000,32.41655702222723
29,ring,0.005,0.1,0.0,23.641362953567455,2.502502577477477,5000,16.85510289003022
30,ring,0.01,1e-05,0.0,0.0018496610393723763,1e-07,5000,0.4062638179641373
31,ring,0.01,1e-05,0.0,0.002106898667364561,1e-07,5000,0.36063431212200964
32,ring,0.01,1e-05,0.0,0.0023273880627864337,1e-07,5000,0.37888876970979407
33,ring,0.01,0.0001,0.0,0.006369693645520765,0.07007016936936937,5000,0.9874223428480099
