,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,LDP,1e-05,1.0,0.003720956772344013,30,-1.0,-1,inf
1,ring,LDP,1e-05,1.0,0.003720956772344013,30,23.18396355829473,0,9.842005460018486
2,ring,LDP,1e-05,1.5,0.003720956772344013,30,34.775945337442096,0,9.759783966214966
3,ring,LDP,1e-05,2.5,0.003720956772344013,30,57.95990889573683,0,9.684102364690478
4,ring,LDP,1e-05,3.0,0.003720956772344013,30,69.55189067488419,0,9.658304986150894
5,ring,LDP,1e-05,3.5,0.003720956772344013,30,81.14387245403157,0,9.531314535438236
6,ring,LDP,1e-05,4.0,0.003720956772344013,30,92.73585423317893,0,9.500700120983362
7,ring,LDP,2.782559402207126e-05,1.5,0.003720956772344013,30,34.775945337442096,0,9.375791173580556
8,ring,LDP,2.782559402207126e-05,2.0,0.003720956772344013,30,46.36792711658946,0,9.21225636356702
9,ring,LDP,2.782559402207126e-05,2.5,0.003720956772344013,30,57.95990889573683,0,9.162833931844654
10,ring,LDP,2.782559402207126e-05,3.0,0.003720956772344013,30,69.55189067488419,0,9.11636103469784
11,ring,LDP,2.782559402207126e-05,3.5,0.003720956772344013,30,81.14387245403157,0,8.886248382257632
12,ring,LDP,2.782559402207126e-05,4.0,0.003720956772344013,30,92.73585423317893,0,8.343441327037326
13,ring,LDP,7.742636826811278e-05,2.0,0.003720956772344013,30,46.36792711658946,0,8.21322883395532
14,ring,LDP,7.742636826811278e-05,2.5,0.003720956772344013,30,57.95990889573683,0,7.603772413612513
15,ring,LDP,7.742636826811278e-05,3.5,0.003720956772344013,30,81.14387245403157,0,6.60849274691328
16,ring,LDP,0.00021544346900318823,1.5,0.003720956772344013,30,34.775945337442096,0,6.291804891126885
17,ring,LDP,0.00021544346900318823,2.0,0.003720956772344013,30,46.36792711658946,0,4.931042755492346
18,ring,LDP,0.00021544346900318823,2.5,0.003720956772344013,30,57.95990889573683,0,4.234613472349321
19,ring,LDP,0.00021544346900318823,3.0,0.003720956772344013,30,69.55189067488419,0,3.827050934265476
20,ring,LDP,0.00021544346900318823,3.5,0.003720956772344013,30,81.14387245403157,0,2.3402213138696992
21,ring,LDP,0.0005994842503189409,1.5,0.003720956772344013,30,34.775945337442096,0,1.175231247147009
22,ring,LDP,0.0005994842503189409,2.0,0.003720956772344013,30,46.36792711658946,0,1.0268132882633307
23,ring,LDP,0.0005994842503189409,2.5,0.003720956772344013,30,57.95990889573683,0,0.2421596234390242
24,ring,LDP,0.0005994842503189409,3.5,0.003720956772344013,30,81.14387245403157,0,0.23771763388074196
25,ring,LDP,0.0016681005372000592,1.0,0.003720956772344013,30,23.18396355829473,0,0.09081612804902582
