,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,grid,Corr,0.0017,1.0,0.0003309450173047353,7.0,-1.0,-1.0,inf
1,grid,Corr,0.0017,1.0,0.0004241657845030821,8.048539432789488,20.624543595118432,63.0,0.6512649440358005
2,grid,Corr,0.0017,1.0,0.0003924327056619109,7.702724785248787,21.81442111022142,63.0,0.45987051732718187
3,grid,Corr,0.0017,1.0,0.00036538706896968565,7.39935549978596,23.004298625324406,63.0,0.36289160245457314
4,grid,Corr,0.0017,1.0,0.0004146732467924072,7.946170929140606,25.38405365553038,47.0,0.17305532537671856
