,topology,lr,clip,sigma,sigma-cor,T,accuracy
0,grid,0.5,0.5,0.0012272727272727,0.015005511022044,500,0.8949
3,grid,1.0,0.5,0.0012272727272727,0.015005511022044,500,0.9068
1,grid,0.5,1.0,0.0024545454545454,0.0300110220440881,500,0.9083
4,grid,1.0,1.0,0.0024545454545454,0.0300110220440881,500,0.9184
8,grid,5.0,5.0,0.0122727272727272,0.1500551102204409,500,0.9211
6,grid,5.0,0.5,0.0012272727272727,0.015005511022044,500,0.9303
2,grid,0.5,5.0,0.0122727272727272,0.1500551102204409,500,0.9309
7,grid,5.0,1.0,0.0024545454545454,0.0300110220440881,500,0.9355
5,grid,1.0,5.0,0.0122727272727272,0.1500551102204409,500,0.9359
