,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
0,centralized,0.005,0.001,0.0,0.020078182598175044,0,5000,0.3765889183554215
1,centralized,0.005,0.01,0.0,0.20078182598175043,0,5000,0.2790380602452134
2,centralized,0.005,0.1,0.0,2.0078182598175043,0,5000,0.1029088233149919
3,centralized,0.01,0.001,0.0,0.020078182598175044,0,5000,0.3625726760635698
4,centralized,0.01,0.01,0.0,0.20078182598175043,0,5000,0.2243395082573389
5,centralized,0.01,0.1,0.0,2.0078182598175043,0,5000,0.08858756544142277
6,centralized,0.05,0.001,0.0,0.020078182598175044,0,5000,0.27907496288689065
7,centralized,0.05,0.01,0.0,0.20078182598175043,0,5000,0.10296166753592474
8,centralized,0.05,0.1,0.0,2.0078182598175043,0,5000,0.3996594466527518
9,centralized,0.1,0.001,0.0,0.020078182598175044,0,5000,0.2244479114474494
10,centralized,0.1,0.01,0.0,0.20078182598175043,0,5000,0.0886074863215774
11,centralized,0.1,0.1,0.0,2.0078182598175043,0,5000,0.9829103179021832
