Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
-1,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.0
0,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.0874625
5,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1043
10,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.112
15,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1823
20,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.126
25,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.0847
30,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1212
35,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1499
40,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1616
45,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1825
50,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2042
55,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1677
60,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1768
65,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.197
70,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2109
75,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1763
80,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1585
85,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1589
90,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1694
95,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.238
100,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2545
105,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2321
110,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2158
115,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2105
120,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2113
125,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1981
130,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1739
135,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1655
140,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1573
145,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1563
150,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1447
155,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1464
160,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1508
165,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1383
170,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1351
175,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1611
180,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1663
185,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1752
190,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1731
195,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1683
200,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1679
205,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1632
210,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1571
215,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1572
220,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1596
225,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1727
230,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.197
235,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2044
240,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1904
245,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1849
250,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1862
255,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1988
260,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2106
265,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2133
270,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1981
275,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1883
280,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2064
285,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2058
290,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2078
295,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2139
300,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2142
305,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2341
310,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2619
315,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2357
320,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2598
325,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2568
330,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2598
335,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2519
340,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2716
345,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2519
350,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2491
355,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2802
360,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.253
365,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2515
370,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2573
375,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2505
380,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2475
385,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2299
390,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2165
395,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2191
400,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2217
405,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2258
410,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2341
415,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2268
420,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.233
425,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2413
430,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2519
435,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2311
440,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2358
445,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2281
450,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2177
455,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.2128
460,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.209
465,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1955
470,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1969
475,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1908
480,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1836
485,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1869
490,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1878
495,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1799
500,centralized,cdp,0.1,4.0,10.368183700844986,0,30,0.1742
