Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
-1,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.0
0,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.08721875
5,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.0907
10,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1394
15,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1459
20,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1491
25,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1581
30,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1441
35,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1405
40,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1465
45,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1511
50,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1221
55,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1187
60,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1511
65,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1332
70,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1404
75,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1496
80,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.137
85,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1499
90,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1213
95,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1201
100,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1061
105,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1357
110,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1419
115,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.156
120,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1453
125,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1642
130,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1498
135,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1476
140,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1535
145,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1602
150,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1619
155,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1622
160,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.1802
165,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2082
170,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2183
175,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2064
180,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.234
185,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2034
190,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2137
195,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2177
200,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2265
205,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2451
210,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2282
215,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2288
220,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2167
225,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2203
230,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2327
235,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2222
240,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2293
245,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2297
250,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2273
255,centralized,cdp,0.5,0.5,1.2960229626056232,0,30,0.2449
