Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy
-1,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.0
0,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.0953125
5,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1435
10,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1366
15,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1495
20,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1328
25,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1013
30,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1155
35,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1221
40,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1196
45,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1267
50,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1374
55,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1315
60,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1871
65,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1987
70,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.211
75,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.192
80,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2001
85,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2009
90,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1859
95,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1604
100,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1433
105,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1581
110,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2734
115,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2999
120,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2846
125,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2531
130,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2962
135,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2899
140,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2873
145,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2573
150,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2301
155,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2319
160,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.221
165,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2483
170,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2486
175,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2554
180,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2274
185,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2419
190,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2546
195,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2207
200,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1525
205,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1574
210,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1595
215,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1747
220,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1726
225,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1731
230,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1717
235,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1825
240,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.186
245,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1906
250,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2048
255,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2286
260,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2292
265,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2367
270,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1897
275,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1801
280,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1824
285,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1861
290,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1707
295,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1714
300,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1673
305,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.166
310,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1671
315,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1561
320,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1591
325,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1582
330,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1544
335,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1673
340,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1666
345,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1711
350,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1685
355,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1842
360,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1908
365,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1944
370,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2107
375,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2063
380,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.203
385,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2059
390,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2029
395,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2101
400,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2115
405,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2104
410,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2111
415,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1997
420,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1936
425,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1908
430,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1819
435,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1878
440,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1944
445,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1925
450,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1891
455,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1875
460,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1922
465,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1876
470,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1893
475,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1885
480,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1954
485,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2033
490,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2067
495,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.2039
500,centralized,cdp,0.05,2.5,6.480114813028116,0,30,0.1896
